SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_prop,ref_fixed_prop,alt_fixed_prop,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29377975_867688,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378002_266353,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378015_3651059,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378066_2201775,3,8,2,13,0.230769231,0.615384615,0.153846154,0.8125,6.09375,6.09375,9.235897436,0.009873028,0.051858327,1,1
29378078_4657170,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378078_4658329,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378099_1579491,3,10,0,13,0.230769231,0.769230769,0,0.8125,6.09375,6.09375,14.48717949,0.000714741,0.004280217,1,1
29378099_1579551,2,11,0,13,0.153846154,0.846153846,0,0.8125,6.09375,6.09375,11.77948718,0.002767686,0.015858919,1,1
29378111_69325,9,4,0,13,0.692307692,0.307692308,0,0.8125,6.09375,6.09375,89.31794872,4.03E-20,7.95E-19,2.51E-16,2.39E-16
29378181_412788,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378207_1323719,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378207_1323751,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378207_1354744,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378207_43839,1,3,9,13,0.076923077,0.230769231,0.692307692,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378207_44052,1,3,9,13,0.076923077,0.230769231,0.692307692,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378212_3526454,7,6,0,13,0.538461538,0.461538462,0,0.8125,6.09375,6.09375,53.21538462,2.78E-12,2.99E-11,1.74E-08,1.58E-08
29378215_3771595,10,3,0,13,0.769230769,0.230769231,0,0.8125,6.09375,6.09375,111.5538462,5.98E-25,1.77E-23,3.73E-21,3.60E-21
29378258_4158030,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378269_1702346,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378269_1796211,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378269_460841,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378279_9837069,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378287_180322,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378296_157769,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378317_478479,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378317_900239,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378326_55787,9,0,4,13,0.692307692,0,0.307692308,0.8125,6.09375,6.09375,89.31794872,4.03E-20,7.95E-19,2.51E-16,2.39E-16
29378330_242718,4,9,0,13,0.307692308,0.692307692,0,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000297688,0.285483161,0.241882929
29378330_242719,4,9,0,13,0.307692308,0.692307692,0,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000297688,0.285483161,0.241882929
29378335_128270,11,2,0,13,0.846153846,0.153846154,0,0.8125,6.09375,6.09375,136.5794872,2.20E-30,1.08E-28,1.37E-26,1.34E-26
29378336_263042,4,8,1,13,0.307692308,0.615384615,0.076923077,0.8125,6.09375,6.09375,17.35897436,0.000170038,0.001061039,1,0.891680553
29378336_263055,4,7,2,13,0.307692308,0.538461538,0.153846154,0.8125,6.09375,6.09375,15.38974359,0.000455155,0.002787212,1,1
29378336_263138,4,8,1,13,0.307692308,0.615384615,0.076923077,0.8125,6.09375,6.09375,17.35897436,0.000170038,0.001061039,1,0.891680553
29378376_891266,4,5,4,13,0.307692308,0.384615385,0.307692308,0.8125,6.09375,6.09375,13.42051282,0.001218352,0.007178956,1,1
29378393_1214527,3,6,4,13,0.230769231,0.461538462,0.307692308,0.8125,6.09375,6.09375,6.61025641,0.036694507,0.172549905,1,1
29378393_1214571,3,6,4,13,0.230769231,0.461538462,0.307692308,0.8125,6.09375,6.09375,6.61025641,0.036694507,0.172549905,1,1
29378393_1214588,3,6,4,13,0.230769231,0.461538462,0.307692308,0.8125,6.09375,6.09375,6.61025641,0.036694507,0.172549905,1,1
29378393_1214887,3,6,4,13,0.230769231,0.461538462,0.307692308,0.8125,6.09375,6.09375,6.61025641,0.036694507,0.172549905,1,1
29378410_3043913,7,6,0,13,0.538461538,0.461538462,0,0.8125,6.09375,6.09375,53.21538462,2.78E-12,2.99E-11,1.74E-08,1.58E-08
29378420_1282596,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378466_1173694,1,11,1,13,0.076923077,0.846153846,0.076923077,0.8125,6.09375,6.09375,8.251282051,0.016153137,0.0822821,1,1
29378467_3881603,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29378490_2629164,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378511_1782707,2,9,2,13,0.153846154,0.692307692,0.153846154,0.8125,6.09375,6.09375,5.871794872,0.053083059,0.238129612,1,1
29378524_4690271,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378537_176818,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378537_403351,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378567_411661,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378581_2193499,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378590_1591896,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378590_1592362,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378590_1999043,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378590_2044565,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378590_2044751,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378590_2089695,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378590_2089708,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378590_3382885,5,8,0,13,0.384615385,0.615384615,0,0.8125,6.09375,6.09375,28.27179487,7.26E-07,5.42E-06,0.004529417,0.00393348
29378599_204724,3,9,1,13,0.230769231,0.692307692,0.076923077,0.8125,6.09375,6.09375,11.53333333,0.003130174,0.017886709,1,1
29378645_988945,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29378729_1395445,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378729_1395478,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378735_398406,5,4,4,13,0.384615385,0.307692308,0.307692308,0.8125,6.09375,6.09375,23.02051282,1.00E-05,6.79E-05,0.062566771,0.05335221
29378803_7794791,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378820_1414429,8,5,0,13,0.615384615,0.384615385,0,0.8125,6.09375,6.09375,69.87179487,6.72E-16,9.28E-15,4.19E-12,3.90E-12
29378827_2957494,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378829_1305194,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378840_115774,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29378840_1466097,4,3,6,13,0.307692308,0.230769231,0.461538462,0.8125,6.09375,6.09375,14.07692308,0.000877475,0.00520975,1,1
29378840_1500204,7,6,0,13,0.538461538,0.461538462,0,0.8125,6.09375,6.09375,53.21538462,2.78E-12,2.99E-11,1.74E-08,1.58E-08
29378866_881663,5,8,0,13,0.384615385,0.615384615,0,0.8125,6.09375,6.09375,28.27179487,7.26E-07,5.42E-06,0.004529417,0.00393348
29378878_1178787,5,5,3,13,0.384615385,0.384615385,0.230769231,0.8125,6.09375,6.09375,23.34871795,8.51E-06,5.95E-05,0.053097602,0.045515877
29378878_1178862,3,5,5,13,0.230769231,0.384615385,0.384615385,0.8125,6.09375,6.09375,6.282051282,0.043238428,0.196796346,1,1
29378878_9399725,4,9,0,13,0.307692308,0.692307692,0,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000297688,0.285483161,0.241882929
29378878_9399855,10,3,0,13,0.769230769,0.230769231,0,0.8125,6.09375,6.09375,111.5538462,5.98E-25,1.77E-23,3.73E-21,3.60E-21
29378893_2682248,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378903_353821,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29378903_354210,2,9,2,13,0.153846154,0.692307692,0.153846154,0.8125,6.09375,6.09375,5.871794872,0.053083059,0.238129612,1,1
29378905_567743,2,11,0,13,0.153846154,0.846153846,0,0.8125,6.09375,6.09375,11.77948718,0.002767686,0.015858919,1,1
29378906_444087,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29378940_1660226,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29378940_1660246,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29378944_161407,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29378946_1232772,6,7,0,13,0.461538462,0.538461538,0,0.8125,6.09375,6.09375,39.34871795,2.85E-09,2.57E-08,1.78E-05,1.59E-05
29378946_2559733,1,3,9,13,0.076923077,0.230769231,0.692307692,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378955_694980,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29378958_286259,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379016_584366,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379044_510157,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379058_2661578,2,11,0,13,0.153846154,0.846153846,0,0.8125,6.09375,6.09375,11.77948718,0.002767686,0.015858919,1,1
29379077_50072,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379100_2917121,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379100_2917174,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379101_1679497,2,7,4,13,0.153846154,0.538461538,0.307692308,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.703128182,1,1
29379121_1797832,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379138_1387575,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379138_1419913,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379138_2014285,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379160_5317663,7,6,0,13,0.538461538,0.461538462,0,0.8125,6.09375,6.09375,53.21538462,2.78E-12,2.99E-11,1.74E-08,1.58E-08
29379160_5317667,8,5,0,13,0.615384615,0.384615385,0,0.8125,6.09375,6.09375,69.87179487,6.72E-16,9.28E-15,4.19E-12,3.90E-12
29379169_1853284,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29379169_1853857,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29379217_3089479,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379217_3089514,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379217_3091565,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379226_4213378,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379226_4226981,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379238_4082822,4,5,4,13,0.307692308,0.384615385,0.307692308,0.8125,6.09375,6.09375,13.42051282,0.001218352,0.007178956,1,1
29379243_246470,2,7,4,13,0.153846154,0.538461538,0.307692308,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.703128182,1,1
29379261_589745,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379261_589747,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379270_4408869,3,8,2,13,0.230769231,0.615384615,0.153846154,0.8125,6.09375,6.09375,9.235897436,0.009873028,0.051858327,1,1
29379280_36292,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379280_36293,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379290_686743,2,9,2,13,0.153846154,0.692307692,0.153846154,0.8125,6.09375,6.09375,5.871794872,0.053083059,0.238129612,1,1
29379424_2963714,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379424_2963766,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379428_1616876,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379470_373352,2,7,4,13,0.153846154,0.538461538,0.307692308,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.703128182,1,1
29379483_696027,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379524_1378453,5,8,0,13,0.384615385,0.615384615,0,0.8125,6.09375,6.09375,28.27179487,7.26E-07,5.42E-06,0.004529417,0.00393348
29379547_108979,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379547_108983,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379547_109002,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379547_109007,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379583_44828,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379583_44842,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379629_75394,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379665_4020252,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379665_4114380,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379665_4114404,2,5,6,13,0.153846154,0.384615385,0.461538462,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379665_4164240,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379665_4164271,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379665_6885104,2,8,3,13,0.153846154,0.615384615,0.230769231,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.483452968,1,1
29379732_1414727,3,5,5,13,0.230769231,0.384615385,0.384615385,0.8125,6.09375,6.09375,6.282051282,0.043238428,0.196796346,1,1
29379772_277993,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379775_597709,5,0,8,13,0.384615385,0,0.615384615,0.8125,6.09375,6.09375,28.27179487,7.26E-07,5.42E-06,0.004529417,0.00393348
29379789_1038810,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379789_816413,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379795_410058,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379795_760797,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379799_2048544,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379799_2048683,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29379808_810407,2,6,5,13,0.153846154,0.461538462,0.384615385,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.789637412,1,1
29379840_666164,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379896_3049701,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379896_3761922,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379896_4524735,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379957_423522,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29379957_423621,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29379957_426219,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29379957_426269,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29379968_321614,9,3,1,13,0.692307692,0.230769231,0.076923077,0.8125,6.09375,6.09375,88.33333333,6.59E-20,1.27E-18,4.11E-16,3.90E-16
29379987_425989,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29379987_429121,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379987_439929,1,8,4,13,0.076923077,0.615384615,0.307692308,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29379996_4339093,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380014_1191306,1,10,2,13,0.076923077,0.769230769,0.153846154,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.285529846,1,1
29380014_1263821,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29380023_576113,2,4,7,13,0.153846154,0.307692308,0.538461538,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.703128182,1,1
29380047_383648,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380102_332666,1,9,3,13,0.076923077,0.692307692,0.230769231,0.8125,6.09375,6.09375,3,0.22313016,0.632631248,1,1
29380121_1709261,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380121_1709357,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380121_1727583,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29380155_1015888,3,7,3,13,0.230769231,0.538461538,0.230769231,0.8125,6.09375,6.09375,7.594871795,0.022428206,0.112501614,1,1
29380191_2998268,1,7,5,13,0.076923077,0.538461538,0.384615385,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29380191_3085823,1,5,7,13,0.076923077,0.384615385,0.538461538,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.905739589,1,1
29380206_3257624,1,4,8,13,0.076923077,0.307692308,0.615384615,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.815201147,1,1
29380212_3419380,3,7,3,13,0.230769231,0.538461538,0.230769231,0.8125,6.09375,6.09375,7.594871795,0.022428206,0.112501614,1,1
29380287_258797,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380287_264456,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380345_3114700,1,6,6,13,0.076923077,0.461538462,0.461538462,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.985239753,1,1
29380364_1536251,4,9,0,13,0.307692308,0.692307692,0,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000297688,0.285483161,0.241882929
