SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29380014_1263821,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380017_1846364,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380023_576113,2,4,7,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380047_383648,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380062_2383844,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380062_767405,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380062_772443,2,9,2,13,0.8125,6.09375,6.09375,5.871794872,0.053083059,0.326818556,1,1
29380066_328827,3,7,3,13,0.8125,6.09375,6.09375,7.594871795,0.022428206,0.166029307,1,1
29380102_332666,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380102_514490,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380102_514528,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380103_385789,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380111_440064,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380112_557561,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380115_577917,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380121_1709261,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380121_1709357,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380121_1727583,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380121_1750402,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380138_1976798,2,4,7,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380155_1015888,3,7,3,13,0.8125,6.09375,6.09375,7.594871795,0.022428206,0.166029307,1,1
29380179_1384534,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380180_178728,5,2,6,13,0.8125,6.09375,6.09375,24.33333333,5.20E-06,5.76E-05,0.188155255,0.17117411
29380191_2998268,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380191_3085823,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380206_3257624,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380212_3419380,3,7,3,13,0.8125,6.09375,6.09375,7.594871795,0.022428206,0.166029307,1,1
29380212_3511096,5,5,3,13,0.8125,6.09375,6.09375,23.34871795,8.51E-06,9.33E-05,0.307838453,0.279792027
29380259_2734550,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380287_258797,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380287_259128,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380287_264456,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380299_1852483,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380308_1770218,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380323_201917,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380345_104530,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380345_3114700,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380364_1536251,4,9,0,13,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000477391,1,1
29380364_788624,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380364_788628,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380364_788640,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380377_1064401,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380398_1890353,3,10,0,13,0.8125,6.09375,6.09375,14.48717949,0.000714741,0.006453007,1,1
29380398_1890617,5,8,0,13,0.8125,6.09375,6.09375,28.27179487,7.26E-07,8.48E-06,0.026259732,0.024042931
29380405_686667,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380405_686707,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380405_686725,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380405_686769,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380414_713111,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380414_713262,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380415_1736006,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380415_1736065,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380415_4033494,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380423_185285,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380423_186662,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380423_477414,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380433_2272722,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380433_2272731,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380433_288824,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380433_364392,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380433_364413,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380433_364491,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380433_629341,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380433_826193,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380433_826232,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380433_826501,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380433_870836,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380436_265234,8,5,0,13,0.8125,6.09375,6.09375,69.87179487,6.72E-16,1.37E-14,2.43E-11,2.31E-11
29380441_45324,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380441_820459,7,6,0,13,0.8125,6.09375,6.09375,53.21538462,2.78E-12,4.67E-11,1.01E-07,9.47E-08
29380447_1284642,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380480_265693,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380480_265720,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380480_265762,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380511_1382886,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380513_218934,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380528_250158,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380533_128017,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380533_1365778,11,2,0,13,0.8125,6.09375,6.09375,136.5794872,2.20E-30,9.74E-29,7.95E-26,7.77E-26
29380538_1465160,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380538_1631800,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380538_1686400,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380538_1686476,2,4,7,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380538_1686729,2,4,7,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380546_924980,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380569_160589,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380569_447441,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380572_420860,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380585_330642,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380585_382358,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380585_418182,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380592_1047499,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380620_3528872,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380622_502005,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380628_431181,3,6,4,13,0.8125,6.09375,6.09375,6.61025641,0.036694507,0.238158806,1,1
29380636_736112,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380660_793373,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380683_96726,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380683_96905,6,7,0,13,0.8125,6.09375,6.09375,39.34871795,2.85E-09,4.05E-08,0.000103268,9.60E-05
29380683_96923,5,8,0,13,0.8125,6.09375,6.09375,28.27179487,7.26E-07,8.48E-06,0.026259732,0.024042931
29380683_96948,6,7,0,13,0.8125,6.09375,6.09375,39.34871795,2.85E-09,4.05E-08,0.000103268,9.60E-05
29380685_1000978,8,5,0,13,0.8125,6.09375,6.09375,69.87179487,6.72E-16,1.37E-14,2.43E-11,2.31E-11
29380685_415690,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_415709,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_456141,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_456155,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_456197,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_456212,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_456267,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380685_543868,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380712_2837298,4,9,0,13,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000477391,1,1
29380712_2837387,7,6,0,13,0.8125,6.09375,6.09375,53.21538462,2.78E-12,4.67E-11,1.01E-07,9.47E-08
29380728_828543,2,7,4,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380738_7156815,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380738_7168718,2,7,4,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380739_901264,2,4,7,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380740_286385,10,2,1,13,0.8125,6.09375,6.09375,110.8974359,8.30E-25,2.76E-23,3.00E-20,2.91E-20
29380744_2066831,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380744_2537359,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380744_5524746,2,7,4,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29380750_174648,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380755_178838,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380762_101134,2,8,3,13,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.606471748,1,1
29380797_2108333,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380798_319880,1,2,10,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380824_2911273,7,6,0,13,0.8125,6.09375,6.09375,53.21538462,2.78E-12,4.67E-11,1.01E-07,9.47E-08
29380824_2911343,6,5,2,13,0.8125,6.09375,6.09375,36.06666667,1.47E-08,1.99E-07,0.000532912,0.000493522
29380824_2911344,6,5,2,13,0.8125,6.09375,6.09375,36.06666667,1.47E-08,1.99E-07,0.000532912,0.000493522
29380826_356907,3,5,5,13,0.8125,6.09375,6.09375,6.282051282,0.043238428,0.273133685,1,1
29380851_2427988,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380857_4622767,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380870_2680444,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29380874_1384349,1,3,9,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380886_459539,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380886_459855,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380886_773918,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380886_816366,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380886_816435,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380899_183048,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380919_899749,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380929_776302,5,8,0,13,0.8125,6.09375,6.09375,28.27179487,7.26E-07,8.48E-06,0.026259732,0.024042931
29380931_6764557,1,11,1,13,0.8125,6.09375,6.09375,8.251282051,0.016153137,0.123181287,1,1
29380931_6875462,1,11,1,13,0.8125,6.09375,6.09375,8.251282051,0.016153137,0.123181287,1,1
29380931_7599147,2,9,2,13,0.8125,6.09375,6.09375,5.871794872,0.053083059,0.326818556,1,1
29380935_1114778,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380935_1114782,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380935_1114975,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380935_1158863,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380935_1158940,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380935_1717072,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380935_1717137,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29380935_362035,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380935_362245,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380936_1119803,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380937_2378806,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380944_3401335,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29380948_935814,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380949_272567,8,5,0,13,0.8125,6.09375,6.09375,69.87179487,6.72E-16,1.37E-14,2.43E-11,2.31E-11
29380951_788507,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29380959_1617815,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380959_1617922,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380963_12955,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380963_12997,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380963_13156,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380963_857170,3,5,5,13,0.8125,6.09375,6.09375,6.282051282,0.043238428,0.273133685,1,1
29380963_857221,3,4,6,13,0.8125,6.09375,6.09375,6.61025641,0.036694507,0.238158806,1,1
29380969_304704,2,8,3,13,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.606471748,1,1
29380969_304708,2,8,3,13,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.606471748,1,1
29380970_501632,4,8,1,13,0.8125,6.09375,6.09375,17.35897436,0.000170038,0.001676151,1,1
29380980_1543856,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29380980_2505680,6,7,0,13,0.8125,6.09375,6.09375,39.34871795,2.85E-09,4.05E-08,0.000103268,9.60E-05
29380989_37254,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380989_37255,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29380989_37264,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29381010_71096,7,6,0,13,0.8125,6.09375,6.09375,53.21538462,2.78E-12,4.67E-11,1.01E-07,9.47E-08
29381099_457421,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381124_6103931,2,7,4,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29381129_4215996,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381134_2546066,5,8,0,13,0.8125,6.09375,6.09375,28.27179487,7.26E-07,8.48E-06,0.026259732,0.024042931
29381146_420607,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381146_420630,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381146_420639,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381150_1187386,8,5,0,13,0.8125,6.09375,6.09375,69.87179487,6.72E-16,1.37E-14,2.43E-11,2.31E-11
29381150_1187450,5,8,0,13,0.8125,6.09375,6.09375,28.27179487,7.26E-07,8.48E-06,0.026259732,0.024042931
29381152_692326,2,7,4,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29381156_2105972,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381166_776065,6,7,0,13,0.8125,6.09375,6.09375,39.34871795,2.85E-09,4.05E-08,0.000103268,9.60E-05
29381171_555146,4,8,1,13,0.8125,6.09375,6.09375,17.35897436,0.000170038,0.001676151,1,1
29381179_85427,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381200_1329616,2,5,6,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29381200_1329662,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381212_402796,2,11,0,13,0.8125,6.09375,6.09375,11.77948718,0.002767686,0.023726679,1,1
29381231_249346,2,11,0,13,0.8125,6.09375,6.09375,11.77948718,0.002767686,0.023726679,1,1
29381247_3891722,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381280_1208394,1,3,9,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29381320_1569262,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381320_1569277,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381320_1569339,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381344_1187759,4,9,0,13,0.8125,6.09375,6.09375,19.98461538,4.58E-05,0.000477391,1,1
29381349_2013985,1,10,2,13,0.8125,6.09375,6.09375,5.297435897,0.07074185,0.387820563,1,1
29381349_363011,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381349_859597,2,7,4,13,0.8125,6.09375,6.09375,2.58974359,0.273932982,0.796070503,1,1
29381357_403154,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381357_403224,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381376_3276175,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381376_3276210,1,5,7,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381377_1023058,3,7,3,13,0.8125,6.09375,6.09375,7.594871795,0.022428206,0.166029307,1,1
29381397_1976179,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381403_3327906,3,8,2,13,0.8125,6.09375,6.09375,9.235897436,0.009873028,0.076994292,1,1
29381418_192965,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381418_193078,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381418_193094,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381418_193095,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381418_219197,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381423_742100,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381438_569237,1,6,6,13,0.8125,6.09375,6.09375,0.046153846,0.977187313,0.979787295,1,1
29381455_207162,2,8,3,13,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.606471748,1,1
29381455_207251,2,8,3,13,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.606471748,1,1
29381455_207258,2,8,3,13,0.8125,6.09375,6.09375,3.902564103,0.142091786,0.606471748,1,1
29381461_278922,4,5,4,13,0.8125,6.09375,6.09375,13.42051282,0.001218352,0.010661903,1,1
29381464_7389864,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381464_7389877,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381464_7444327,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381464_7445139,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381464_7513337,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381466_920960,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381466_921076,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381471_422571,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381488_3192753,1,9,3,13,0.8125,6.09375,6.09375,3,0.22313016,0.757311174,1,1
29381491_2760179,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381491_2924912,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381491_3492163,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29381491_3606883,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29381491_3607249,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29381491_751717,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381491_866652,1,7,5,13,0.8125,6.09375,6.09375,0.374358974,0.829294875,0.903519482,1,1
29381491_866765,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381491_895846,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381491_895993,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381491_895999,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381491_896061,1,8,4,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
29381491_896095,2,6,5,13,0.8125,6.09375,6.09375,1.933333333,0.380348757,0.856458118,1,1
29381500_4852273,1,4,8,13,0.8125,6.09375,6.09375,1.358974359,0.506876863,0.856458118,1,1
