,16_5-F,1654-S1,1654-4-S2,1654-45-S3,1654-454-S4,1654-454-S5
29379126_1242622,0,0,0,0,0,0
29379126_1749241,0,0,0,0,0,0
29379126_1749269,0,0,0,0,0,0
29379126_1749338,0,0,0,0,0,0
29379126_1749443,0,0,0,0,0,0
29379126_1749589,0,0,0,0,0,0
29379126_1997420,0,0,0,0,0,0
29379126_1997503,0,0,0,0,0,0
29379126_1997536,0,0,0,0,0,0
29379126_1997611,0,0,0,0,0,0
29379126_2165059,0,0,0,0,0,0
29379126_2165073,0,0,0,0,0,0
29379126_479209,0,0,0,0,0,0
29379126_479227,0,0,0,0,0,0
29379126_479278,0,0,0,0,0,0
29379129_1104462,0,0,0,0,0,0
29379129_1104469,0,0,0,0,0,0
29379129_1104508,0,0,0,0,0,0
29379129_1104543,1,1,1,1,1,1
29379129_1104544,1,1,1,1,1,1
29379129_1104559,1,1,1,1,1,1
29379129_1104566,1,1,1,1,1,1
29379129_1104599,1,1,1,1,1,0
29379129_1104670,0,0,0,0,0,0
29379129_1104682,1,1,1,1,1,1
29379129_1104692,0,0,0,0,0,0
29379129_1104696,0,0,0,0,0,0
29379129_1235088,1,0,0,0,0,0
29379129_1235109,0,0,0,0,0,0
29379129_1235175,0,0,0,0,0,0
29379130_935066,0,0,0,0,0,0
29379130_935099,0,0,0,0,0,0
29379132_1144752,2,2,2,2,2,2
29379132_1359576,0,0,0,0,0,0
29379132_1359577,2,2,2,2,2,2
29379132_1359578,0,0,0,0,0,0
29379132_1359622,0,0,0,0,0,0
29379132_1360893,0,0,0,0,0,0
29379132_1360894,0,0,0,0,0,0
29379132_1386918,0,0,0,0,0,0
29379132_1386958,2,2,2,2,2,2
29379132_1386960,0,0,0,0,0,0
29379132_1386990,2,2,2,2,2,2
29379132_1387355,2,2,2,2,2,2
29379132_1601846,2,2,2,2,2,2
29379132_1602358,2,2,2,2,2,2
29379132_1602499,0,0,0,0,0,0
29379132_1602530,0,0,0,0,0,0
29379132_1602536,0,0,0,0,0,0
29379132_1602552,0,0,0,0,0,0
29379132_1602560,0,0,0,0,0,0
29379132_1602565,0,0,0,0,0,0
29379132_1602574,0,0,0,0,0,0
29379132_1602575,0,0,0,0,0,0
29379132_1602597,0,0,0,0,0,0
29379132_1602603,0,0,0,0,0,0
29379132_1602625,0,0,0,0,0,0
29379132_1602634,0,0,0,0,0,0
29379132_1602635,0,0,0,0,0,0
29379132_1602642,0,0,0,0,0,0
29379132_1602664,2,2,2,2,2,2
29379132_1602677,0,0,0,0,0,0
29379132_1602682,0,0,0,0,0,0
29379132_1602726,0,0,0,0,0,0
29379132_1907761,0,0,0,0,0,0
29379132_1907769,0,0,0,0,0,0
29379132_1907782,0,0,0,0,0,0
29379132_1907788,0,0,0,0,0,0
29379132_1907794,0,0,0,0,0,0
29379132_1907802,0,0,0,0,0,0
29379132_1907806,0,0,0,0,0,0
29379132_1907822,0,0,0,0,0,0
29379132_1907860,0,0,0,0,0,0
29379132_796237,2,2,2,2,2,2
29379132_796313,0,0,0,0,0,0
29379132_796317,0,0,0,0,0,0
29379132_796323,0,0,0,0,0,0
29379132_798353,2,2,2,2,2,2
29379132_798441,0,0,0,0,0,0
29379132_800196,2,2,2,2,2,2
29379132_800256,2,2,2,2,2,2
29379132_800266,2,2,2,2,2,2
29379132_800392,2,2,2,2,2,2
29379132_800408,2,2,2,2,2,2
29379132_800453,2,2,2,2,2,2
29379132_800681,0,0,0,0,0,0
29379135_248520,2,2,2,2,2,2
29379135_248522,0,0,0,0,0,0
29379135_248532,2,2,2,2,2,2
29379135_248556,2,2,2,2,2,2
29379135_248572,0,0,0,0,0,0
29379135_248578,2,2,2,2,2,2
29379135_248610,2,2,2,2,2,2
29379135_248631,0,0,0,0,0,0
29379136_1070122,1,0,0,0,0,0
29379136_1070144,1,0,0,0,0,0
29379136_1070203,1,0,0,0,0,0
29379136_23875,0,0,0,0,0,0
29379136_23903,0,0,0,0,0,0
29379136_899412,0,0,0,0,0,0
29379136_899496,0,0,0,0,0,0
29379137_1189803,2,2,2,2,2,2
29379137_1189874,2,2,2,2,2,2
29379137_1588571,1,0,0,0,0,0
29379137_1588629,0,0,0,0,0,0
29379137_1588640,0,0,0,0,0,0
29379137_1588673,0,0,0,0,0,0
29379137_3194028,0,0,0,0,0,0
29379137_3194048,0,0,0,0,0,0
29379137_3194067,0,0,0,0,0,0
29379138_1387575,2,2,2,2,2,2
29379138_1419888,2,2,2,2,2,2
29379138_1419913,2,2,2,2,2,2
29379138_1442738,2,2,2,2,2,2
29379138_1442951,0,0,0,0,0,0
29379138_1443019,1,1,2,2,2,2
29379138_1969953,0,0,0,0,0,0
29379138_2014124,2,2,2,2,2,2
29379138_2014146,2,2,2,2,2,2
29379138_2014285,2,2,2,2,2,2
29379138_2014317,2,2,2,2,2,2
29379138_2041355,0,0,0,0,0,0
29379138_2041491,2,2,2,2,2,2
29379138_2730838,0,0,0,0,0,0
29379138_3214282,0,0,0,0,0,0
29379138_3214360,2,2,2,2,2,2
29379138_3285250,0,0,0,0,0,0
29379138_3285619,0,0,0,0,0,0
29379138_3285636,0,0,0,0,0,0
29379138_3365726,0,0,0,0,0,0
29379141_328717,0,0,0,0,0,0
29379141_328737,0,0,0,0,0,0
29379141_345562,0,0,0,0,0,0
29379141_622359,0,0,0,0,0,0
29379141_622384,0,0,0,0,0,0
29379142_404912,0,0,0,0,0,0
29379143_1185575,0,0,0,0,0,0
29379143_1185729,0,0,0,0,0,0
29379143_1185797,0,0,0,0,0,0
29379143_1225659,0,0,0,0,0,0
29379143_1225854,0,0,0,0,0,0
29379146_1613981,0,0,0,0,0,0
29379146_1616805,1,1,1,1,1,2
29379146_1616834,1,1,1,1,1,2
29379146_1920335,0,0,0,0,0,0
29379146_1920359,1,1,1,1,1,1
29379146_1920490,0,0,0,0,0,0
29379146_1920781,0,0,0,0,0,0
29379146_1920829,1,1,1,1,1,0
29379146_1920861,0,0,0,0,0,0
29379146_1920945,0,0,0,0,0,0
29379146_1922655,1,1,1,1,1,1
29379146_2028887,0,0,0,0,0,0
29379146_2029033,1,1,1,1,1,2
29379146_2060584,0,0,0,0,0,0
29379146_2060592,0,0,0,0,0,0
29379146_2060619,0,0,0,0,0,0
29379149_252104,0,0,0,0,0,0
29379149_252170,0,0,0,0,0,0
29379149_252190,0,0,0,0,0,0
29379149_252205,0,0,0,0,0,0
29379149_252235,0,0,0,0,0,0
29379152_1033727,1,2,2,2,2,2
29379152_1053302,1,2,2,2,2,2
29379152_1063527,1,2,2,2,2,2
29379152_1063559,0,0,0,0,0,0
29379152_2468833,0,0,0,0,0,0
29379154_11711,0,0,0,0,0,0
29379154_11750,0,0,0,0,0,0
29379154_11790,0,0,0,0,0,0
29379154_11803,0,0,0,0,0,0
29379154_11826,0,0,0,0,0,0
29379154_11836,0,0,0,0,0,0
29379154_11866,0,0,0,0,0,0
29379155_2268403,1,1,1,NA,2,2
29379155_2268440,1,1,1,NA,2,2
29379155_2268441,1,1,1,NA,2,2
29379155_2268460,1,1,1,NA,2,2
29379155_2268501,1,1,1,NA,2,2
29379155_2268506,1,1,1,NA,2,2
29379155_2321448,1,1,1,NA,2,2
29379155_2321494,1,1,1,NA,2,2
29379155_2321497,1,1,1,NA,2,2
29379155_2321696,1,1,1,NA,2,2
29379155_2355223,1,1,1,NA,2,2
29379155_2355301,1,1,1,NA,2,2
29379155_2357944,1,1,1,NA,2,2
29379155_2357979,1,1,1,NA,2,2
29379155_2358020,1,1,1,NA,2,2
29379155_2360273,1,1,1,NA,2,2
29379155_2360275,1,1,1,NA,2,2
29379155_2360431,1,1,1,NA,2,2
29379155_2360436,1,1,1,NA,2,2
29379155_887403,0,0,0,0,0,0
29379157_70049,1,0,0,0,0,0
29379158_134642,0,0,0,0,0,0
29379159_13776,1,1,2,2,2,2
29379159_322359,0,0,0,0,0,0
29379160_204324,0,0,0,0,0,0
29379160_219551,0,0,0,0,0,0
29379160_219611,0,0,0,0,0,0
29379160_219797,0,0,0,0,0,0
29379160_2688938,0,0,0,0,0,0
29379160_2688998,0,0,0,0,0,0
29379160_2729602,0,0,0,0,0,0
29379160_2729688,2,2,2,2,2,2
29379160_2800288,0,0,0,0,0,0
29379160_2807047,0,0,0,0,0,0
29379160_2807082,0,0,0,0,0,0
29379160_2928524,0,0,0,0,0,0
29379160_2928544,0,0,0,0,0,0
29379160_2928799,0,0,0,0,0,0
29379160_2929114,0,0,0,0,0,0
29379160_2947111,0,0,0,0,0,0
29379160_3057002,0,0,0,0,0,0
29379160_3057020,0,0,0,0,0,0
29379160_3057032,0,0,0,0,0,0
29379160_3057088,0,0,0,0,0,0
29379160_3201155,0,0,0,0,0,0
29379160_3201247,0,0,0,0,0,0
29379160_3201249,0,0,0,0,0,0
29379160_3365938,0,0,0,0,0,0
29379160_3395933,0,0,0,0,0,0
29379160_3496338,0,0,0,0,0,0
29379160_3936786,0,0,0,0,0,0
29379160_3936825,0,0,0,0,0,0
29379160_4233441,0,0,0,0,0,0
29379160_4233469,0,0,0,0,0,0
29379160_4233497,0,0,0,0,0,0
29379160_4233531,0,0,0,0,0,0
29379160_4233695,0,0,0,0,0,0
29379160_4233758,0,0,0,0,0,0
29379160_4233775,0,0,0,0,0,0
29379160_424951,0,0,0,0,0,0
29379160_5112898,2,2,2,2,2,2
29379160_5317641,0,0,0,0,0,0
29379160_5317663,0,0,0,0,0,0
29379160_5317666,0,0,0,0,0,0
29379160_5317667,0,0,0,0,0,0
29379160_623671,0,0,0,0,0,0
29379160_623696,0,0,0,0,0,0
29379162_1048338,0,0,0,0,0,0
29379162_1048340,0,0,0,0,0,0
29379162_1048388,0,0,0,0,0,0
29379162_1048443,0,0,0,0,0,0
29379162_1052632,0,0,0,0,0,0
29379162_1053249,0,0,0,0,0,0
29379162_2297351,0,0,0,0,0,0
29379162_2297393,0,0,0,0,0,0
29379162_2297405,0,0,0,0,0,0
29379162_2297406,0,0,0,0,0,0
29379162_2297410,0,0,0,0,0,0
29379162_2297433,0,0,0,0,0,0
29379162_2297437,0,0,0,0,0,0
29379162_2297458,1,0,0,0,0,0
29379162_2297472,1,1,1,NA,0,0
29379162_2297474,1,1,1,NA,0,0
29379162_2297540,0,0,0,0,0,0
29379162_2382185,0,0,0,0,0,0
29379162_381106,0,0,0,0,0,0
29379162_381152,0,0,0,0,0,0
29379162_381157,0,0,0,0,0,0
29379162_381162,0,0,0,0,0,0
29379162_381163,0,0,0,0,0,0
29379162_381187,0,0,0,0,0,0
29379162_381200,0,0,0,0,0,0
29379162_381215,0,0,0,0,0,0
29379162_3896740,0,0,0,0,0,0
29379162_3896917,0,0,0,0,0,0
29379162_3896971,0,0,0,0,0,0
29379162_3897012,0,0,0,0,0,0
29379162_3908245,0,0,0,0,0,0
29379164_3373473,0,0,0,0,0,0
29379164_3373552,0,0,0,0,0,0
29379164_3373575,0,0,0,0,0,0
29379164_3373576,0,0,0,0,0,0
29379164_3373577,0,0,0,0,0,0
29379164_3373578,0,0,0,0,0,0
29379165_1044311,0,0,0,0,0,0
29379166_581348,1,0,0,0,0,0
29379167_1775603,1,2,2,2,2,2
29379167_2006445,1,2,2,2,2,2
29379167_2511995,0,0,0,0,0,0
29379167_2512036,0,0,0,0,0,0
29379167_2512042,0,0,0,0,0,0
29379167_2512050,0,0,0,0,0,0
29379167_2512078,0,0,0,0,0,0
29379167_2512085,0,0,0,0,0,0
29379167_2512096,0,0,0,0,0,0
29379167_2512124,0,0,0,0,0,0
29379167_2512126,0,0,0,0,0,0
29379167_2512156,0,0,0,0,0,0
29379167_2512160,0,0,0,0,0,0
29379167_2512181,0,0,0,0,0,0
29379167_2512205,0,0,0,0,0,0
29379167_608936,1,2,2,2,2,2
29379169_1853284,1,2,2,2,2,2
29379169_1853857,1,2,2,2,2,2
29379169_2174936,0,0,0,0,0,0
29379169_2190741,0,0,0,0,0,0
29379169_2191549,0,0,0,0,0,0
29379169_2191556,0,0,0,0,0,0
29379169_2358738,1,2,2,2,2,2
29379169_2358747,0,0,0,0,0,0
29379169_2358769,0,0,0,0,0,0
29379169_2358772,0,0,0,0,0,0
29379169_725486,0,0,0,0,0,0
29379169_725751,1,0,0,0,0,0
29379170_1234162,1,1,1,1,1,1
29379170_1287304,0,0,0,0,0,0
29379170_1287329,0,0,0,0,0,0
29379170_1287351,0,0,0,0,0,0
29379170_1287356,0,0,0,0,0,0
29379170_1287398,0,0,0,0,0,0
29379170_1287399,0,0,0,0,0,0
29379170_1287423,0,0,0,0,0,0
29379170_1287472,0,0,0,0,0,0
29379170_1287473,0,0,0,0,0,0
29379170_1287477,0,0,0,0,0,0
29379171_120907,1,1,1,NA,NA,NA
29379171_120980,1,1,1,NA,NA,NA
29379171_192651,1,1,1,NA,NA,NA
29379171_210093,1,1,1,NA,NA,NA
29379171_322423,1,1,1,NA,NA,NA
29379171_322437,1,1,1,NA,NA,NA
29379171_43558,1,1,1,NA,NA,NA
29379171_606884,0,0,0,0,0,0
29379171_664564,0,0,0,0,0,0
29379171_750090,0,0,0,0,0,0
29379171_750161,0,0,0,0,0,0
29379171_750166,0,0,0,0,0,0
29379173_279601,0,0,0,0,0,0
29379175_16250,0,0,0,0,0,0
29379175_16312,0,0,0,0,0,0
29379175_16379,0,0,0,0,0,0
29379175_16474,0,0,0,0,0,0
29379175_16502,0,0,0,0,0,0
29379175_187073,0,0,0,0,0,0
29379175_187075,0,0,0,0,0,0
29379175_263342,1,0,0,0,0,0
29379175_263347,0,0,0,0,0,0
29379175_263349,1,0,0,0,0,0
29379175_263495,1,0,0,0,0,0
29379175_446480,1,0,0,0,0,0
29379175_446863,1,0,0,0,0,0
29379175_453676,1,0,0,0,0,0
29379175_806002,1,0,0,0,0,0
29379175_816157,1,0,0,0,0,0
29379175_816180,1,0,0,0,0,0
29379175_821124,0,0,0,0,0,0
29379175_827593,1,0,0,0,0,0
29379175_835822,1,0,0,0,0,0
29379175_845253,1,0,0,0,0,0
29379176_1477064,0,0,0,0,0,0
29379176_1477138,2,2,2,2,2,2
29379176_1477143,2,2,2,2,2,2
29379176_3569798,0,0,0,0,0,0
29379177_1135168,0,0,0,0,0,0
29379179_1300334,0,0,0,0,0,0
29379179_1301397,0,0,0,0,0,0
29379179_170790,0,0,0,0,0,0
29379179_1950240,0,0,0,0,0,0
29379179_1950253,0,0,0,0,0,0
29379179_1952484,0,0,0,0,0,0
29379179_209996,0,0,0,0,0,0
29379179_2657932,0,0,0,0,0,0
29379179_2657949,0,0,0,0,0,0
29379179_2657978,0,0,0,0,0,0
29379179_2658001,0,0,0,0,0,0
29379179_2658020,0,0,0,0,0,0
29379179_3489677,0,0,0,0,0,0
29379179_3489788,0,0,0,0,0,0
29379179_3489857,0,0,0,0,0,0
29379179_967563,0,0,0,0,0,0
29379179_967572,0,0,0,0,0,0
29379179_967656,0,0,0,0,0,0
29379180_77177,0,0,0,0,0,0
29379181_354908,0,0,0,0,0,0
29379182_1087028,1,1,1,1,1,0
29379182_1087144,1,1,1,1,1,0
29379182_1087147,0,0,0,0,0,0
29379182_782143,0,0,0,0,0,0
29379182_782247,0,0,0,0,0,0
29379182_782261,0,0,0,0,0,0
29379182_783646,0,0,0,0,0,0
29379182_814557,0,0,0,0,0,0
29379182_814635,0,0,0,0,0,0
29379182_814662,0,0,0,0,0,0
29379182_814705,0,0,0,0,0,0
29379184_1271822,2,2,2,2,2,2
29379184_1450315,2,2,2,2,2,2
29379184_1451213,0,0,0,0,0,0
29379184_1451251,2,2,2,2,2,2
29379184_1453108,2,2,2,2,2,2
29379184_1453266,2,2,2,2,2,2
29379184_1453304,2,2,2,2,2,2
29379184_1770554,2,2,2,2,2,2
29379184_1770666,2,2,2,2,2,2
29379184_1955141,1,0,0,0,0,0
29379184_1955158,1,0,0,0,0,0
29379184_944556,2,2,2,2,2,2
29379185_1064958,2,2,2,2,2,2
29379185_1070051,2,2,2,2,2,2
29379185_1070126,2,2,2,2,2,2
29379185_1070136,0,0,0,0,0,0
29379185_1070165,0,0,0,0,0,0
29379185_1070191,0,0,0,0,0,0
29379185_1070213,0,0,0,0,0,0
29379185_1070234,0,0,0,0,0,0
29379185_1070239,0,0,0,0,0,0
29379185_1070244,0,0,0,0,0,0
29379185_11259413,0,0,0,0,0,0
29379185_11273686,1,1,0,0,0,0
29379185_11273690,1,1,0,0,0,0
29379185_11273782,1,1,1,1,1,2
29379185_11273816,0,0,0,0,0,0
29379185_11273817,0,0,0,0,0,0
29379185_11273820,0,0,0,0,0,0
29379185_11273870,0,0,0,0,0,0
29379185_11273875,0,0,0,0,0,0
29379185_11273907,0,0,0,0,0,0
29379185_11524035,0,0,0,0,0,0
29379185_12121358,0,0,0,0,0,0
29379185_12663959,0,0,0,0,0,0
29379185_2380816,0,0,0,0,0,0
29379185_2380888,0,0,0,0,0,0
29379185_2380895,1,1,1,1,1,1
29379185_2380907,1,1,1,1,1,1
29379185_2380920,1,1,1,1,1,0
29379185_2380929,1,1,1,1,1,0
29379185_2380941,1,1,1,1,1,1
29379185_2380982,1,0,0,0,0,0
29379185_2380989,1,1,1,1,1,0
29379185_2380999,1,1,1,1,1,0
29379185_2381001,1,1,1,1,1,0
29379185_3027497,0,0,0,0,0,0
29379185_3027576,0,0,0,0,0,0
29379185_3027590,0,0,0,0,0,0
29379185_3027634,0,0,0,0,0,0
29379185_3027727,0,0,0,0,0,0
29379185_3027769,0,0,0,0,0,0
29379185_3027837,0,0,0,0,0,0
29379185_3028078,0,0,0,0,0,0
29379185_3028086,0,0,0,0,0,0
29379185_3028088,0,0,0,0,0,0
29379185_3028104,0,0,0,0,0,0
29379185_3028106,1,0,0,0,0,0
29379185_3028110,0,0,0,0,0,0
29379185_3028112,0,0,0,0,0,0
29379185_3028114,0,0,0,0,0,0
29379185_3028115,0,0,0,0,0,0
29379185_3037498,0,0,0,0,0,0
29379185_3888468,0,0,0,0,0,0
29379185_3888524,0,0,0,0,0,0
29379185_3888542,0,0,0,0,0,0
29379185_3888566,0,0,0,0,0,0
29379185_3923022,0,0,0,0,0,0
29379186_401212,1,2,2,2,2,2
29379186_572690,0,0,0,0,0,0
29379186_572791,0,0,0,0,0,0
29379186_609881,0,0,0,0,0,0
29379186_609885,1,1,1,1,1,1
29379186_609888,1,1,1,1,1,1
29379186_609889,0,0,0,0,0,0
29379186_609900,0,0,0,0,0,0
29379186_609901,0,0,0,0,0,0
29379186_609902,1,1,1,1,1,0
29379186_609905,1,1,1,1,1,0
29379186_609906,1,1,1,1,1,0
29379186_609909,0,0,0,0,0,0
29379186_609913,0,0,0,0,0,0
29379186_609918,1,1,1,1,1,0
29379186_609921,1,1,1,1,1,0
29379186_609924,0,0,0,0,0,0
29379186_609948,1,1,1,1,1,0
29379186_609950,1,1,1,1,1,0
29379186_609956,0,0,0,0,0,0
29379186_609970,0,0,0,0,0,0
29379186_609979,0,0,0,0,0,0
29379186_609980,0,0,0,0,0,0
29379186_609983,0,0,0,0,0,0
29379186_609985,1,0,0,0,0,0
29379186_609987,1,1,1,1,1,1
29379186_609991,0,0,0,0,0,0
29379186_609999,0,0,0,0,0,0
29379186_610004,0,0,0,0,0,0
29379186_610032,0,0,0,0,0,0
29379186_610040,0,0,0,0,0,0
29379186_673575,1,0,0,0,0,0
29379186_673595,1,0,0,0,0,0
29379187_1584100,1,0,0,0,0,0
29379187_1727452,1,2,2,2,2,2
29379187_1727501,0,0,0,0,0,0
29379187_1727524,0,0,0,0,0,0
29379187_864340,2,2,2,2,2,2
29379187_864391,2,2,2,2,2,2
29379188_2191399,0,0,0,0,0,0
29379188_2191438,0,0,0,0,0,0
29379188_2191603,0,0,0,0,0,0
29379188_2233377,0,0,0,0,0,0
29379188_2233632,0,0,0,0,0,0
29379188_2233736,0,0,0,0,0,0
29379188_2233737,0,0,0,0,0,0
29379188_2233793,0,0,0,0,0,0
29379188_2233842,0,0,0,0,0,0
29379189_444407,1,2,2,2,2,2
29379189_444580,1,2,2,2,2,2
29379189_444597,1,2,2,2,2,2
29379190_180812,0,0,0,0,0,0
29379190_180835,0,0,0,0,0,0
29379190_180865,0,0,0,0,0,0
29379190_274616,0,0,0,0,0,0
29379190_380227,2,2,2,2,2,2
29379191_1959781,2,2,2,2,2,2
29379191_1959862,1,1,1,NA,NA,NA
29379191_2047739,0,0,0,0,0,0
29379191_2217528,0,0,0,0,0,0
29379191_2217530,0,0,0,0,0,0
29379191_2217628,0,0,0,0,0,0
29379191_2217684,0,0,0,0,0,0
29379191_2217740,0,0,0,0,0,0
29379191_2217742,0,0,0,0,0,0
29379191_2217752,0,0,0,0,0,0
29379191_2218197,0,0,0,0,0,0
29379191_2218270,0,0,0,0,0,0
29379191_2218285,0,0,0,0,0,0
29379191_2218310,0,0,0,0,0,0
29379191_2218334,0,0,0,0,0,0
29379191_2218345,0,0,0,0,0,0
29379191_2218828,0,0,0,0,0,0
29379191_2218858,0,0,0,0,0,0
29379191_2218860,0,0,0,0,0,0
29379191_2218900,0,0,0,0,0,0
29379191_2218927,0,0,0,0,0,0
29379191_2218943,0,0,0,0,0,0
29379191_2218947,0,0,0,0,0,0
29379191_2218951,0,0,0,0,0,0
29379191_2218961,0,0,0,0,0,0
29379191_2218976,0,0,0,0,0,0
29379191_536103,0,0,0,0,0,0
29379191_536201,0,0,0,0,0,0
29379192_374010,2,2,2,2,2,2
29379192_374131,0,0,0,0,0,0
29379192_374132,0,0,0,0,0,0
29379192_374172,2,2,2,2,2,2
29379192_374199,2,2,2,2,2,2
29379192_374239,0,0,0,0,0,0
29379192_452251,0,0,0,0,0,0
29379192_452394,1,2,2,2,2,2
29379192_872508,2,2,2,2,2,2
29379192_872598,2,2,2,2,2,2
29379192_872605,2,2,2,2,2,2
29379192_872621,2,2,2,2,2,2
29379192_872632,0,0,0,0,0,0
29379192_872661,2,2,2,2,2,2
29379192_872668,0,0,0,0,0,0
29379192_872672,1,0,0,0,0,0
29379192_872700,2,2,2,2,2,2
29379193_1262117,1,1,1,NA,NA,NA
29379193_1262259,1,1,1,NA,NA,NA
29379193_1489300,0,0,0,0,0,0
29379193_1489354,0,0,0,0,0,0
29379193_1493981,0,0,0,0,0,0
29379193_1494043,1,1,1,NA,NA,NA
29379193_1942629,0,0,0,0,0,0
29379193_1942732,0,0,0,0,0,0
29379193_1942743,0,0,0,0,0,0
29379193_1942748,1,0,0,0,0,0
29379193_1942758,0,0,0,0,0,0
29379193_1942759,0,0,0,0,0,0
29379193_236885,1,1,1,NA,NA,NA
29379193_236903,1,1,1,NA,NA,NA
29379198_304391,1,1,1,1,1,1
29379198_304482,1,1,1,1,1,0
29379198_304484,0,0,0,0,0,0
29379198_304508,1,1,1,1,1,0
29379198_304522,1,1,1,1,1,0
29379198_304557,1,1,1,1,1,0
29379199_1029097,0,0,0,0,0,0
29379199_1029103,0,0,0,0,0,0
29379199_1029114,0,0,0,0,0,0
29379199_1029135,0,0,0,0,0,0
29379199_969630,0,0,0,0,0,0
29379199_969643,0,0,0,0,0,0
29379200_319015,1,1,1,1,1,1
29379200_319041,1,2,2,2,2,2
29379200_90893,1,2,2,2,2,2
29379200_91046,0,0,0,0,0,0
29379201_1941130,0,0,0,0,0,0
29379201_6892631,0,0,0,0,0,0
29379201_6892650,0,0,0,0,0,0
29379201_6892669,0,0,0,0,0,0
29379201_6892687,0,0,0,0,0,0
29379201_6892692,0,0,0,0,0,0
29379201_6892712,0,0,0,0,0,0
29379201_6892727,0,0,0,0,0,0
29379201_6892739,0,0,0,0,0,0
29379201_6892740,0,0,0,0,0,0
29379201_6892744,0,0,0,0,0,0
29379201_6892797,0,0,0,0,0,0
29379201_7510867,0,0,0,0,0,0
29379201_7510907,0,0,0,0,0,0
29379201_7511322,0,0,0,0,0,0
29379201_7511333,0,0,0,0,0,0
29379201_7511418,0,0,0,0,0,0
29379201_7668028,0,0,0,0,0,0
29379201_7668213,0,0,0,0,0,0
29379201_7668243,0,0,0,0,0,0
29379201_7668580,0,0,0,0,0,0
29379201_8642675,0,0,0,0,0,0
29379201_8642793,0,0,0,0,0,0
29379201_8642820,0,0,0,0,0,0
29379201_8642844,0,0,0,0,0,0
29379201_8642857,0,0,0,0,0,0
29379201_8642872,0,0,0,0,0,0
29379201_8642876,0,0,0,0,0,0
29379201_8642888,0,0,0,0,0,0
29379201_8642901,0,0,0,0,0,0
29379201_9190475,0,0,0,0,0,0
29379201_9190476,1,0,0,0,0,0
29379201_9190550,0,0,0,0,0,0
29379201_9190572,0,0,0,0,0,0
29379201_9431747,1,1,0,0,0,0
29379201_9447923,1,1,0,0,0,0
29379201_9448396,1,1,0,0,0,0
29379208_125751,0,0,0,0,0,0
29379208_125754,0,0,0,0,0,0
29379208_125775,0,0,0,0,0,0
29379208_125778,0,0,0,0,0,0
29379208_125799,0,0,0,0,0,0
29379208_125802,0,0,0,0,0,0
29379208_125804,1,1,1,1,1,1
29379208_125826,0,0,0,0,0,0
29379208_125836,0,0,0,0,0,0
29379208_125837,0,0,0,0,0,0
29379208_125868,0,0,0,0,0,0
29379208_125870,0,0,0,0,0,0
29379208_125906,1,2,2,2,2,2
29379208_125907,1,1,1,1,1,1
29379208_1315527,1,2,2,2,2,2
29379208_1316167,1,2,2,2,2,2
29379208_1410829,1,2,2,2,2,2
29379208_1445063,1,2,2,2,2,2
29379208_1453443,1,2,2,2,2,2
29379208_1453568,1,2,2,2,2,2
29379208_471862,0,0,0,0,0,0
29379208_471876,0,0,0,0,0,0
29379208_471885,1,0,0,0,0,0
29379208_471886,0,0,0,0,0,0
29379208_471899,0,0,0,0,0,0
29379208_471908,1,0,0,0,0,0
29379208_471910,0,0,0,0,0,0
29379208_471923,1,1,1,1,1,1
29379208_471932,1,0,0,0,0,0
29379208_471946,1,0,0,0,0,0
29379208_471949,1,1,1,NA,0,0
29379208_569633,2,2,2,2,2,2
29379208_569680,0,0,0,0,0,0
29379208_609205,0,0,0,0,0,0
29379208_609329,0,0,0,0,0,0
29379208_651492,0,0,0,0,0,0
29379208_651508,0,0,0,0,0,0
29379210_693744,2,2,2,2,2,2
29379210_693796,2,2,2,2,2,2
29379210_693797,2,2,2,2,2,2
29379213_1237848,1,1,0,0,0,0
29379213_1422112,1,2,2,2,2,2
29379213_1422113,1,2,2,2,2,2
29379213_335665,0,0,0,0,0,0
29379213_335771,2,2,2,2,2,2
29379213_337876,0,0,0,0,0,0
29379213_340950,0,0,0,0,0,0
29379213_341199,2,2,2,2,2,2
29379214_49307,0,0,0,0,0,0
29379217_1021270,1,1,1,NA,NA,NA
29379217_1021271,1,1,1,NA,NA,NA
29379217_1021292,1,1,1,NA,NA,NA
29379217_1021392,1,1,1,NA,NA,NA
29379217_1021453,1,1,1,NA,NA,NA
29379217_1021463,0,0,0,0,0,0
29379217_1021471,1,1,1,NA,NA,NA
29379217_1021506,1,1,1,NA,NA,NA
29379217_1021536,1,1,1,NA,NA,NA
29379217_1758241,0,0,0,0,0,0
29379217_1758293,0,0,0,0,0,0
29379217_1758359,0,0,0,0,0,0
29379217_1758405,0,0,0,0,0,0
29379217_1794119,0,0,0,0,0,0
29379217_1794183,0,0,0,0,0,0
29379217_1794213,0,0,0,0,0,0
29379217_1794227,0,0,0,0,0,0
29379217_1956816,0,0,0,0,0,0
29379217_1956877,0,0,0,0,0,0
29379217_1956927,0,0,0,0,0,0
29379217_1956967,0,0,0,0,0,0
29379217_2146566,0,0,0,0,0,0
29379217_2146588,0,0,0,0,0,0
29379217_2146664,0,0,0,0,0,0
29379217_2175727,0,0,0,0,0,0
29379217_2714147,0,0,0,0,0,0
29379217_2733392,0,0,0,0,0,0
29379217_2733445,0,0,0,0,0,0
29379217_2734149,0,0,0,0,0,0
29379217_2734151,0,0,0,0,0,0
29379217_2867710,0,0,0,0,0,0
