,21_2-F,2121-S1,2121-1-S2,2121-11-S3,2121-111-S4,2121-111-S5
29378735_6631240,0,0,0,0,0,0
29378735_6631250,0,0,0,0,0,0
29378735_6652914,0,0,0,0,0,0
29378735_6654543,1,1,1,1,2,2
29378735_6654570,1,1,1,1,2,2
29378735_7046335,1,1,1,1,2,2
29378735_7046385,0,0,0,0,0,0
29378735_7046416,0,0,0,0,0,0
29378735_7446611,0,0,0,0,0,0
29378735_7446727,0,0,0,0,0,0
29378735_8158132,0,0,0,0,0,0
29378735_8158136,0,0,0,0,0,0
29378735_8158160,0,0,0,0,0,0
29378735_8158170,0,0,0,0,0,0
29378735_8158275,1,1,1,1,2,2
29378735_8158293,0,0,0,0,0,0
29378735_8158325,0,0,0,0,0,0
29378735_8270860,0,0,0,0,0,0
29378735_8270916,0,0,0,0,0,0
29378735_8271048,0,0,0,0,0,0
29378735_9319491,0,0,0,0,0,0
29378735_9319601,0,0,0,0,0,0
29378735_9348403,0,0,0,0,0,0
29378735_9348443,0,0,0,0,0,0
29378735_9348541,0,0,0,0,0,0
29378735_9348877,0,0,0,0,0,0
29378736_108152,0,0,0,0,0,0
29378736_108229,1,1,1,1,2,2
29378736_108297,1,1,1,1,2,2
29378736_108337,1,1,1,1,2,2
29378736_108347,1,1,1,1,2,2
29378736_108349,1,1,1,1,2,2
29378736_108389,1,1,1,1,2,2
29378736_1546471,2,2,2,2,2,2
29378736_1549018,2,2,2,2,2,2
29378736_1549097,2,2,2,2,2,2
29378736_1549104,2,2,2,2,2,2
29378736_1549105,2,2,2,2,2,2
29378736_1549156,2,2,2,2,2,2
29378736_1549187,2,2,2,2,2,2
29378736_1549198,2,2,2,2,2,2
29378736_1549226,2,2,2,2,2,2
29378736_1629390,0,0,0,0,0,0
29378736_1629395,2,2,2,2,2,2
29378736_1629402,0,0,0,0,0,0
29378736_1629487,0,0,0,0,0,0
29378736_177893,0,0,0,0,0,0
29378736_177908,1,1,1,1,1,1
29378736_177957,0,0,0,0,0,0
29378736_178026,1,1,1,1,2,2
29378736_178067,1,1,1,1,1,2
29378736_178090,0,0,0,0,0,0
29378736_178118,1,1,1,1,1,0
29378736_178137,1,1,1,1,1,2
29378736_178139,1,1,1,1,1,0
29378736_178152,1,1,1,1,2,2
29378736_178153,0,0,0,0,0,0
29378736_178171,1,1,1,1,1,1
29378736_178201,1,1,1,1,1,1
29378736_179837,0,0,0,0,0,0
29378736_179946,1,1,1,1,2,2
29378736_180003,1,1,1,1,2,2
29378736_180004,0,0,0,0,0,0
29378736_180044,1,0,0,0,0,0
29378736_180060,1,1,1,1,2,2
29378736_180076,1,2,2,2,2,2
29378736_180086,1,0,0,0,0,0
29378736_180089,1,1,1,1,1,1
29378736_180093,1,0,0,0,0,0
29378736_180097,1,1,0,0,0,0
29378736_180101,1,0,0,0,0,0
29378736_180102,1,0,0,0,0,0
29378736_1813028,2,2,2,2,2,2
29378736_1813101,0,0,0,0,0,0
29378736_2484094,0,0,0,0,0,0
29378736_2484160,0,0,0,0,0,0
29378736_2484163,0,0,0,0,0,0
29378736_2484172,0,0,0,0,0,0
29378736_2484186,0,0,0,0,0,0
29378736_2484190,0,0,0,0,0,0
29378736_2484223,0,0,0,0,0,0
29378736_2511759,0,0,0,0,0,0
29378736_2511778,0,0,0,0,0,0
29378736_2511883,0,0,0,0,0,0
29378736_2512165,0,0,0,0,0,0
29378736_2512171,0,0,0,0,0,0
29378736_2512280,0,0,0,0,0,0
29378736_2512346,0,0,0,0,0,0
29378736_2634987,0,0,0,0,0,0
29378736_2635080,0,0,0,0,0,0
29378736_2635123,0,0,0,0,0,0
29378736_2635208,0,0,0,0,0,0
29378736_2635227,0,0,0,0,0,0
29378736_2635338,0,0,0,0,0,0
29378736_2635345,0,0,0,0,0,0
29378736_2635365,0,0,0,0,0,0
29378736_2635384,0,0,0,0,0,0
29378736_39398,1,2,2,2,2,2
29378736_39442,1,1,1,1,2,2
29378736_39489,1,1,1,1,1,2
29378736_82864,1,1,1,1,2,2
29378736_82878,1,1,1,1,2,2
29378736_82902,1,1,1,1,2,2
29378737_221000,1,2,2,2,2,2
29378737_221591,1,2,2,2,2,2
29378737_221596,1,2,2,2,2,2
29378737_221611,1,2,2,2,2,2
29378737_221617,1,2,2,2,2,2
29378737_221729,1,2,2,2,2,2
29378737_221800,1,2,2,2,2,2
29378737_221822,1,2,2,2,2,2
29378737_222265,1,2,2,2,2,2
29378737_222309,1,2,2,2,2,2
29378737_222313,1,2,2,2,2,2
29378738_311377,1,2,2,2,2,2
29378738_334998,1,2,2,2,2,2
29378738_335052,1,1,2,2,2,2
29378739_987457,1,0,0,0,0,0
29378739_987483,0,0,0,0,0,0
29378739_987510,0,0,0,0,0,0
29378739_987599,1,1,0,0,0,0
29378740_1547574,0,0,0,0,0,0
29378740_1576642,0,0,0,0,0,0
29378740_1881824,0,0,0,0,0,0
29378740_1881919,0,0,0,0,0,0
29378740_1882010,1,2,2,2,2,2
29378740_5032798,1,2,2,2,2,2
29378740_5032816,0,0,0,0,0,0
29378741_1432210,2,2,2,2,2,2
29378742_425261,0,0,0,0,0,0
29378743_2443046,1,2,2,2,2,2
29378743_2851935,1,2,2,2,2,2
29378744_183920,2,2,2,2,2,2
29378744_184050,2,2,2,2,2,2
29378744_184076,2,2,2,2,2,2
29378744_186217,2,2,2,2,2,2
29378744_186311,2,2,2,2,2,2
29378744_186868,2,2,2,2,2,2
29378744_186962,2,2,2,2,2,2
29378749_308394,0,0,0,0,0,0
29378750_1402549,1,2,2,2,2,2
29378750_2486950,0,0,0,0,0,0
29378750_2486958,0,0,0,0,0,0
29378750_2486976,0,0,0,0,0,0
29378750_2487079,1,2,2,2,2,2
29378750_2548077,1,2,2,2,2,2
29378750_2548129,1,2,2,2,2,2
29378750_2548294,1,2,2,2,2,2
29378750_2548336,1,2,2,2,2,2
29378750_2548357,1,2,2,2,2,2
29378750_2548372,1,2,2,2,2,2
29378750_52614,1,0,0,0,0,0
29378750_52686,1,0,0,0,0,0
29378751_533174,1,0,0,0,0,0
29378751_538295,1,0,0,0,0,0
29378751_538366,1,0,0,0,0,0
29378754_105513,0,0,0,0,0,0
29378754_106065,0,0,0,0,0,0
29378758_1466280,0,0,0,0,0,0
29378758_1466285,0,0,0,0,0,0
29378758_1466309,0,0,0,0,0,0
29378758_1466315,0,0,0,0,0,0
29378758_1466317,0,0,0,0,0,0
29378758_1466383,0,0,0,0,0,0
29378758_1466386,0,0,0,0,0,0
29378758_1466413,0,0,0,0,0,0
29378758_1466431,0,0,0,0,0,0
29378758_1466455,0,0,0,0,0,0
29378758_341637,1,1,1,0,0,0
29378758_341684,0,0,0,0,0,0
29378758_341703,0,0,0,0,0,0
29378760_49937,2,2,2,2,2,2
29378760_50030,0,0,0,0,0,0
29378764_2215839,0,0,0,0,0,0
29378764_720449,0,0,0,0,0,0
29378764_720530,0,0,0,0,0,0
29378764_720534,0,0,0,0,0,0
29378765_1980739,1,1,NA,2,2,2
29378765_1983135,1,1,0,0,0,0
29378765_2517611,1,1,2,2,2,2
29378765_2775702,0,0,0,0,0,0
29378765_2775704,1,1,2,2,2,2
29378765_2775717,1,1,2,2,2,2
29378765_2775822,1,1,0,0,0,0
29378765_2775844,1,1,1,0,0,0
29378765_2775845,1,1,1,0,0,0
29378765_2775849,1,1,1,0,0,0
29378765_2775919,1,1,1,0,0,0
29378765_2775959,1,1,1,0,0,0
29378765_2775969,1,1,1,0,0,0
29378765_2775972,1,1,1,0,0,0
29378765_2776010,0,0,0,0,0,0
29378765_3518641,2,2,2,2,2,2
29378765_3518682,2,2,2,2,2,2
29378765_3518810,0,0,0,0,0,0
29378765_3518862,2,2,2,2,2,2
29378769_266116,0,0,0,0,0,0
29378770_186550,0,0,0,0,0,0
29378770_186735,0,0,0,0,0,0
29378770_186740,1,0,0,0,0,0
29378770_186747,0,0,0,0,0,0
29378770_186756,0,0,0,0,0,0
29378770_186769,1,1,1,0,0,0
29378770_186813,1,1,1,1,1,0
29378770_186818,1,1,1,1,1,1
29378770_551336,0,0,0,0,0,0
29378770_638693,0,0,0,0,0,0
29378770_638819,0,0,0,0,0,0
29378771_1235245,1,2,2,2,2,2
29378771_155153,1,2,2,2,2,2
29378771_155212,1,2,2,2,2,2
29378771_155447,1,2,2,2,2,2
29378771_155453,1,2,2,2,2,2
29378771_155470,0,0,0,0,0,0
29378771_155477,0,0,0,0,0,0
29378771_191661,0,0,0,0,0,0
29378771_191752,0,0,0,0,0,0
29378771_191827,0,0,0,0,0,0
29378771_198010,1,2,2,2,2,2
29378771_198054,1,2,2,2,2,2
29378771_198112,1,2,2,2,2,2
29378771_198124,0,0,0,0,0,0
29378771_198179,0,0,0,0,0,0
29378771_198400,1,2,2,2,2,2
29378771_198430,1,2,2,2,2,2
29378771_198435,0,0,0,0,0,0
29378771_3766791,2,2,2,2,2,2
29378771_4008448,0,0,0,0,0,0
29378771_4008454,0,0,0,0,0,0
29378771_4008462,0,0,0,0,0,0
29378771_4008465,0,0,0,0,0,0
29378771_4008490,0,0,0,0,0,0
29378771_4008495,0,0,0,0,0,0
29378771_4008498,0,0,0,0,0,0
29378771_4008502,0,0,0,0,0,0
29378771_4008573,0,0,0,0,0,0
29378771_4008582,0,0,0,0,0,0
29378771_4010462,0,0,0,0,0,0
29378771_610575,0,0,0,0,0,0
29378771_610675,0,0,0,0,0,0
29378772_169075,2,2,2,2,2,2
29378772_385644,0,0,0,0,0,0
29378772_385693,2,2,2,2,2,2
29378772_385706,0,0,0,0,0,0
29378772_385758,2,2,2,2,2,2
29378772_385759,1,1,2,2,2,2
29378772_385777,2,2,2,2,2,2
29378772_385834,0,0,0,0,0,0
29378772_387965,2,2,2,2,2,2
29378772_388247,2,2,2,2,2,2
29378772_466888,0,0,0,0,0,0
29378772_466891,0,0,0,0,0,0
29378772_466892,0,0,0,0,0,0
29378772_466921,0,0,0,0,0,0
29378772_466928,1,1,0,0,0,0
29378772_466972,1,1,0,0,0,0
29378772_467021,1,0,0,0,0,0
29378772_467054,1,0,0,0,0,0
29378772_467362,0,0,0,0,0,0
29378772_467422,1,1,0,0,0,0
29378772_467478,1,1,0,0,0,0
29378772_509291,1,1,0,0,0,0
29378772_509714,1,1,0,0,0,0
29378772_509801,1,1,0,0,0,0
29378772_511802,0,0,0,0,0,0
29378772_511830,0,0,0,0,0,0
29378772_511850,0,0,0,0,0,0
29378772_511872,0,0,0,0,0,0
29378772_511924,0,0,0,0,0,0
29378772_511953,0,0,0,0,0,0
29378772_642627,0,0,0,0,0,0
29378772_716894,0,0,0,0,0,0
29378772_716935,0,0,0,0,0,0
29378772_716985,0,0,0,0,0,0
29378772_716993,0,0,0,0,0,0
29378772_717048,0,0,0,0,0,0
29378772_717065,0,0,0,0,0,0
29378772_808583,0,0,0,0,0,0
29378772_808619,0,0,0,0,0,0
29378772_808640,0,0,0,0,0,0
29378772_808773,0,0,0,0,0,0
29378772_834867,1,1,0,0,0,0
29378772_834915,0,0,0,0,0,0
29378772_856201,1,1,0,0,0,0
29378774_702002,1,1,0,0,0,0
29378774_712352,1,1,0,0,0,0
29378774_712431,1,2,2,2,2,2
29378774_712493,1,1,0,0,0,0
29378774_783422,1,1,0,0,0,0
29378774_947179,1,1,0,0,0,0
29378774_947397,1,1,0,0,0,0
29378774_947417,1,1,0,0,0,0
29378777_1103369,1,2,2,2,2,2
29378777_2698682,0,0,0,0,0,0
29378777_2700470,0,0,0,0,0,0
29378777_2700471,0,0,0,0,0,0
29378777_3452808,1,1,1,1,2,2
29378777_3452851,1,1,1,1,2,2
29378777_358798,0,0,0,0,0,0
29378777_378313,0,0,0,0,0,0
29378777_379357,1,1,1,1,0,0
29378777_396369,0,0,0,0,0,0
29378777_396439,0,0,0,0,0,0
29378777_396458,0,0,0,0,0,0
29378777_4273543,1,1,1,1,0,0
29378777_4273546,1,1,1,1,0,0
29378777_4273551,1,1,1,1,0,0
29378777_4273583,1,1,1,0,0,0
29378777_4273594,1,1,1,0,0,0
29378777_4273636,0,0,0,0,0,0
29378777_4273790,1,1,1,1,0,0
29378777_428980,0,0,0,0,0,0
29378777_428985,1,1,1,1,1,0
29378777_428992,1,1,1,1,1,0
29378777_429002,1,0,0,0,0,0
29378777_429010,1,1,1,1,1,0
29378777_429017,0,0,0,0,0,0
29378777_429022,1,2,2,2,2,2
29378777_429023,0,0,0,0,0,0
29378777_5023657,0,0,0,0,0,0
29378777_761898,1,1,1,1,0,0
29378777_762119,1,1,1,1,0,0
29378777_762494,1,1,1,0,0,0
29378777_762495,1,1,1,0,0,0
29378777_762503,1,1,1,0,0,0
29378781_195381,0,0,0,0,0,0
29378781_195389,0,0,0,0,0,0
29378781_195902,0,0,0,0,0,0
29378781_521837,0,0,0,0,0,0
29378781_521902,0,0,0,0,0,0
29378782_152022,1,1,2,2,2,2
29378785_1567846,0,0,0,0,0,0
29378785_1567984,0,0,0,0,0,0
29378785_1568103,0,0,0,0,0,0
29378785_2321311,0,0,0,0,0,0
29378789_264264,0,0,0,0,0,0
29378789_264346,0,0,0,0,0,0
29378789_264357,0,0,0,0,0,0
29378789_316009,0,0,0,0,0,0
29378790_844970,0,0,0,0,0,0
29378793_72467,0,0,0,0,0,0
29378793_72471,0,0,0,0,0,0
29378793_72475,0,0,0,0,0,0
29378793_72545,0,0,0,0,0,0
29378793_72724,0,0,0,0,0,0
29378798_1396153,1,2,2,2,2,2
29378798_1396160,1,0,0,0,0,0
29378798_1448327,0,0,0,0,0,0
29378798_1448354,0,0,0,0,0,0
29378798_1448358,0,0,0,0,0,0
29378798_325556,1,2,2,2,2,2
29378798_402511,2,2,2,2,2,2
29378798_402545,1,2,2,2,2,2
29378800_1012811,1,1,1,2,2,2
29378800_1012858,1,1,1,2,2,2
29378800_1012881,1,1,1,2,2,2
29378800_1013305,1,1,1,2,2,2
29378800_156055,1,1,1,2,2,2
29378800_156067,1,1,1,2,2,2
29378800_156103,1,1,1,2,2,2
29378800_156121,1,1,1,2,2,2
29378800_156130,1,1,1,2,2,2
29378800_156149,1,1,1,2,2,2
29378800_1892787,0,0,0,0,0,0
29378800_1892832,2,2,2,2,2,2
29378800_1895802,1,1,1,1,0,0
29378800_1895868,0,0,0,0,0,0
29378800_1895877,1,1,1,1,0,0
29378800_1895943,1,1,1,0,0,0
29378800_1895963,1,1,1,0,0,0
29378800_1896006,1,1,1,0,0,0
29378800_1896015,1,1,1,0,0,0
29378800_2781542,2,2,2,2,2,2
29378800_2818208,1,1,1,1,0,0
29378800_2818210,1,1,1,1,1,0
29378800_2818217,0,0,0,0,0,0
29378800_2818239,0,0,0,0,0,0
29378800_2818243,1,1,1,1,1,1
29378800_2818257,0,0,0,0,0,0
29378800_2818265,0,0,0,0,0,0
29378800_2818274,1,1,1,1,1,1
29378800_2818284,1,1,1,1,1,1
29378800_2818296,1,1,1,1,1,2
29378800_2818300,1,1,1,1,1,2
29378800_2818307,0,0,0,0,0,0
29378800_2818316,0,0,0,0,0,0
29378800_3514618,0,0,0,0,0,0
29378800_3668062,0,0,0,0,0,0
29378800_3668076,0,0,0,0,0,0
29378800_3668088,0,0,0,0,0,0
29378800_3668096,0,0,0,0,0,0
29378800_3668100,0,0,0,0,0,0
29378800_3668101,0,0,0,0,0,0
29378800_3668131,0,0,0,0,0,0
29378800_3668132,0,0,0,0,0,0
29378800_3668133,0,0,0,0,0,0
29378800_3668140,0,0,0,0,0,0
29378800_3668156,0,0,0,0,0,0
29378800_3668172,0,0,0,0,0,0
29378800_3668184,0,0,0,0,0,0
29378800_3692854,0,0,0,0,0,0
29378800_3692858,1,0,0,0,0,0
29378800_3692859,0,0,0,0,0,0
29378800_3692862,1,0,0,0,0,0
29378800_3692867,0,0,0,0,0,0
29378800_3692868,0,0,0,0,0,0
29378800_3692869,0,0,0,0,0,0
29378800_3692877,0,0,0,0,0,0
29378800_3692881,1,1,1,0,0,0
29378800_3692882,0,0,0,0,0,0
29378800_3692894,0,0,0,0,0,0
29378800_3692895,0,0,0,0,0,0
29378800_3692902,0,0,0,0,0,0
29378800_3692907,0,0,0,0,0,0
29378800_3692911,1,0,0,0,0,0
29378800_3692919,0,0,0,0,0,0
29378800_3692929,1,0,0,0,0,0
29378800_3692931,0,0,0,0,0,0
29378800_3692938,0,0,0,0,0,0
29378800_3692939,1,0,0,0,0,0
29378800_3692949,0,0,0,0,0,0
29378800_3692952,1,0,0,0,0,0
29378800_3692954,1,0,0,0,0,0
29378800_3692980,0,0,0,0,0,0
29378800_3692981,1,1,1,1,1,0
29378800_3692982,0,0,0,0,0,0
29378800_706226,1,1,1,2,2,2
29378800_706251,0,0,0,0,0,0
29378800_706647,1,1,1,2,2,2
29378800_91680,1,1,1,2,2,2
29378800_91776,1,1,1,2,2,2
29378800_91785,1,1,1,2,2,2
29378800_91925,1,1,2,2,2,2
29378800_92111,1,1,1,2,2,2
29378800_92201,1,1,1,1,1,2
29378800_92292,0,0,0,0,0,0
29378800_981459,0,0,0,0,0,0
29378800_981461,1,0,0,0,0,0
29378800_981468,1,0,0,0,0,0
29378800_981473,1,1,1,1,1,1
29378800_981474,2,2,2,2,2,2
29378800_981480,1,1,1,1,1,1
29378800_987148,2,2,2,2,2,2
29378800_987392,2,2,2,2,2,2
29378800_987451,1,1,1,2,2,2
29378801_1120533,0,0,0,0,0,0
29378801_1120606,0,0,0,0,0,0
29378803_10243610,0,0,0,0,0,0
29378803_10243705,0,0,0,0,0,0
29378803_10413790,0,0,0,0,0,0
29378803_10413845,0,0,0,0,0,0
29378803_10413885,0,0,0,0,0,0
29378803_10415125,0,0,0,0,0,0
29378803_10415127,0,0,0,0,0,0
29378803_10415130,0,0,0,0,0,0
29378803_10415134,0,0,0,0,0,0
29378803_10415135,0,0,0,0,0,0
29378803_10433723,0,0,0,0,0,0
29378803_10433780,0,0,0,0,0,0
29378803_10433827,0,0,0,0,0,0
29378803_10446308,0,0,0,0,0,0
29378803_1164192,1,1,1,1,0,0
29378803_4342933,1,2,2,2,2,2
29378803_4544150,1,1,1,1,2,2
29378803_4544230,1,1,1,1,2,2
29378803_4544432,1,1,1,1,2,2
29378803_4553012,0,0,0,0,0,0
29378803_4553111,1,1,1,1,2,2
29378803_4553149,1,1,1,1,2,2
29378803_5570533,1,1,1,1,2,2
29378803_5570665,0,0,0,0,0,0
29378803_7704277,0,0,0,0,0,0
29378803_7704315,0,0,0,0,0,0
29378803_7761179,2,2,2,2,2,2
29378803_7761206,0,0,0,0,0,0
29378803_7761365,0,0,0,0,0,0
29378803_7794668,0,0,0,0,0,0
29378803_7794727,0,0,0,0,0,0
29378803_7794791,0,0,0,0,0,0
29378803_7795037,0,0,0,0,0,0
29378803_7815533,0,0,0,0,0,0
29378803_7831915,0,0,0,0,0,0
29378803_7831955,0,0,0,0,0,0
29378803_8824343,1,1,1,1,2,2
29378803_8824428,1,1,1,1,2,2
29378807_120175,0,0,0,0,0,0
29378809_152810,0,0,0,0,0,0
29378810_1023106,0,0,0,0,0,0
29378810_1048024,2,2,2,2,2,2
29378810_1048062,0,0,0,0,0,0
29378810_186631,0,0,0,0,0,0
29378810_187928,1,1,1,1,0,0
29378810_435712,0,0,0,0,0,0
29378810_438114,0,0,0,0,0,0
29378810_438139,0,0,0,0,0,0
29378810_438222,0,0,0,0,0,0
29378810_438259,0,0,0,0,0,0
29378810_446535,0,0,0,0,0,0
29378810_446595,0,0,0,0,0,0
29378810_446668,0,0,0,0,0,0
29378810_446674,0,0,0,0,0,0
29378810_446743,0,0,0,0,0,0
29378810_446799,0,0,0,0,0,0
29378810_446836,0,0,0,0,0,0
29378810_446850,0,0,0,0,0,0
29378810_782008,0,0,0,0,0,0
29378810_782046,1,1,1,1,2,2
29378810_782048,1,1,1,1,2,2
29378810_840880,0,0,0,0,0,0
29378810_840907,0,0,0,0,0,0
29378810_840908,0,0,0,0,0,0
29378810_840943,1,1,1,1,1,1
29378810_840945,0,0,0,0,0,0
29378810_840950,1,0,0,0,0,0
29378810_840951,1,0,0,0,0,0
29378810_840955,0,0,0,0,0,0
29378810_840967,1,0,0,0,0,0
29378810_840968,0,0,0,0,0,0
29378810_840969,2,2,2,2,2,2
29378810_840972,0,0,0,0,0,0
29378810_840993,0,0,0,0,0,0
29378810_841005,0,0,0,0,0,0
29378810_841007,0,0,0,0,0,0
29378810_841010,1,0,0,0,0,0
29378810_841011,0,0,0,0,0,0
29378810_841039,0,0,0,0,0,0
29378810_841118,1,1,1,1,1,2
29378810_841119,1,1,1,1,1,2
29378811_110935,0,0,0,0,0,0
29378811_113495,0,0,0,0,0,0
29378811_113570,0,0,0,0,0,0
29378811_113579,0,0,0,0,0,0
29378811_113695,0,0,0,0,0,0
29378811_113710,0,0,0,0,0,0
29378811_113898,1,1,0,0,0,0
29378811_113920,1,1,0,0,0,0
29378811_113997,0,0,0,0,0,0
29378811_1145268,2,2,2,2,2,2
29378811_1595695,1,1,2,2,2,2
29378811_1595702,1,1,0,0,0,0
29378811_1595820,1,1,2,2,2,2
29378811_2889610,0,0,0,0,0,0
29378811_2889628,0,0,0,0,0,0
29378811_60478,2,2,2,2,2,2
29378815_370444,0,0,0,0,0,0
29378815_390362,0,0,0,0,0,0
29378815_430245,0,0,0,0,0,0
29378815_430298,0,0,0,0,0,0
29378819_1133124,1,0,0,0,0,0
29378819_1159205,1,0,0,0,0,0
29378819_1159284,1,0,0,0,0,0
29378819_1194366,1,0,0,0,0,0
29378819_1248664,0,0,0,0,0,0
29378819_1343416,1,0,0,0,0,0
29378819_1343448,0,0,0,0,0,0
29378819_1616129,1,0,0,0,0,0
29378819_1621113,1,0,0,0,0,0
29378819_2195274,1,0,0,0,0,0
29378819_2475445,1,0,0,0,0,0
29378819_2525786,1,0,0,0,0,0
29378819_2525805,0,0,0,0,0,0
29378819_2640800,0,0,0,0,0,0
29378819_684269,0,0,0,0,0,0
29378819_937061,1,0,0,0,0,0
29378819_937091,1,0,0,0,0,0
29378819_937093,1,0,0,0,0,0
29378820_127175,0,0,0,0,0,0
29378820_1414388,0,0,0,0,0,0
29378820_1414429,0,0,0,0,0,0
29378820_1414430,0,0,0,0,0,0
29378820_1915376,0,0,0,0,0,0
29378820_1949879,0,0,0,0,0,0
29378820_1950186,0,0,0,0,0,0
29378820_1950209,0,0,0,0,0,0
29378820_1951285,0,0,0,0,0,0
29378820_1951299,0,0,0,0,0,0
29378820_1951440,0,0,0,0,0,0
29378820_213772,1,2,2,2,2,2
29378820_214232,0,0,0,0,0,0
29378820_2393907,0,0,0,0,0,0
29378820_2393917,0,0,0,0,0,0
29378820_2393924,0,0,0,0,0,0
29378820_2393929,0,0,0,0,0,0
29378820_2393960,0,0,0,0,0,0
29378820_2393967,0,0,0,0,0,0
29378820_2394005,1,1,1,1,1,1
29378820_2394028,1,1,1,1,0,0
29378820_3133821,1,0,0,0,0,0
29378820_3576891,0,0,0,0,0,0
29378820_3576916,0,0,0,0,0,0
29378820_3576931,0,0,0,0,0,0
29378820_3625740,0,0,0,0,0,0
29378820_3626240,0,0,0,0,0,0
29378820_3647112,0,0,0,0,0,0
29378820_3679021,0,0,0,0,0,0
29378820_69327,1,2,2,2,2,2
29378820_69331,0,0,0,0,0,0
29378820_891581,1,0,0,0,0,0
29378820_891706,1,0,0,0,0,0
29378823_1002499,0,0,0,0,0,0
29378823_1024995,0,0,0,0,0,0
29378823_1025088,0,0,0,0,0,0
29378823_1025095,0,0,0,0,0,0
29378823_1026114,0,0,0,0,0,0
29378823_1026173,0,0,0,0,0,0
29378823_1026278,0,0,0,0,0,0
29378823_1072184,0,0,0,0,0,0
29378823_1072211,0,0,0,0,0,0
29378823_336491,0,0,0,0,0,0
29378823_336519,2,2,2,2,2,2
29378823_336540,0,0,0,0,0,0
29378823_336571,0,0,0,0,0,0
29378823_848910,0,0,0,0,0,0
29378823_849001,0,0,0,0,0,0
29378823_857244,0,0,0,0,0,0
29378823_986408,0,0,0,0,0,0
29378825_504933,0,0,0,0,0,0
29378825_504981,0,0,0,0,0,0
29378826_1086891,0,0,0,0,0,0
29378826_1092743,0,0,0,0,0,0
29378826_1092801,0,0,0,0,0,0
29378826_1119284,0,0,0,0,0,0
29378826_1168684,0,0,0,0,0,0
29378826_1168701,0,0,0,0,0,0
29378826_1169695,0,0,0,0,0,0
29378826_1169721,0,0,0,0,0,0
29378826_1169726,0,0,0,0,0,0
29378826_1169764,0,0,0,0,0,0
29378826_1531976,1,1,1,2,2,2
29378826_1532042,2,2,2,2,2,2
29378826_1532245,2,2,2,2,2,2
29378826_1532437,0,0,0,0,0,0
29378826_1532438,0,0,0,0,0,0
29378826_1534351,2,2,2,2,2,2
29378826_2012144,2,2,2,2,2,2
29378826_2482910,0,0,0,0,0,0
29378826_2482958,0,0,0,0,0,0
29378826_482875,2,2,2,2,2,2
29378826_482886,2,2,2,2,2,2
29378826_482892,2,2,2,2,2,2
29378826_482894,0,0,0,0,0,0
29378826_482934,2,2,2,2,2,2
29378826_503737,0,0,0,0,0,0
29378826_704533,2,2,2,2,2,2
29378826_707863,1,1,1,0,0,0
29378826_707974,1,1,1,0,0,0
29378826_708076,0,0,0,0,0,0
29378826_708108,1,1,0,0,0,0
29378826_708126,1,1,2,2,2,2
29378826_708142,1,1,0,0,0,0
29378826_815860,0,0,0,0,0,0
29378826_815878,0,0,0,0,0,0
29378826_815902,0,0,0,0,0,0
29378827_218986,0,0,0,0,0,0
29378827_2758901,1,2,2,2,2,2
29378827_2758905,1,2,2,2,2,2
29378827_2759025,1,2,2,2,2,2
29378827_2957308,0,0,0,0,0,0
29378827_2957386,0,0,0,0,0,0
29378827_2957397,0,0,0,0,0,0
29378827_2957432,1,2,2,2,2,2
29378827_2957494,1,2,2,2,2,2
29378827_2957517,1,2,2,2,2,2
29378827_2957540,1,2,2,2,2,2
29378827_2957563,0,0,0,0,0,0
29378828_930128,2,2,2,2,2,2
29378828_939681,2,2,2,2,2,2
29378828_939756,2,2,2,2,2,2
29378829_1211252,1,1,1,1,2,2
29378829_1305194,1,1,1,1,2,2
29378829_1554224,1,1,1,0,0,0
29378829_1554227,0,0,0,0,0,0
29378829_1554228,1,1,1,0,0,0
29378829_1554230,1,1,1,0,0,0
29378829_1554249,1,1,1,0,0,0
29378829_1554250,1,1,1,0,0,0
29378829_1554260,1,1,1,0,0,0
29378829_1554261,1,1,1,0,0,0
29378829_1554280,1,1,1,0,0,0
29378829_1554286,1,1,1,0,0,0
29378829_1554308,1,1,1,0,0,0
29378829_1554337,1,1,1,1,1,1
29378829_1554354,1,1,1,0,0,0
29378829_1554361,0,0,0,0,0,0
29378829_1558359,0,0,0,0,0,0
29378829_1558448,1,1,1,1,2,2
29378829_1610415,1,1,1,1,2,2
29378829_1610423,0,0,0,0,0,0
29378829_219255,0,0,0,0,0,0
29378829_219257,0,0,0,0,0,0
29378829_219989,0,0,0,0,0,0
29378829_220035,0,0,0,0,0,0
29378829_2206914,0,0,0,0,0,0
29378829_2411115,0,0,0,0,0,0
29378829_2411196,0,0,0,0,0,0
29378829_2543419,0,0,0,0,0,0
29378829_2705828,1,1,1,1,0,0
29378829_2705855,0,0,0,0,0,0
29378829_2738701,1,1,1,1,0,0
29378829_2739006,1,1,1,1,0,0
29378829_2739059,1,1,1,1,0,0
29378829_2739133,0,0,0,0,0,0
29378829_281253,0,0,0,0,0,0
29378829_3237401,0,0,0,0,0,0
29378829_501748,0,0,0,0,0,0
29378829_501755,0,0,0,0,0,0
29378829_503903,0,0,0,0,0,0
29378829_503982,0,0,0,0,0,0
29378829_503990,0,0,0,0,0,0
29378829_503991,0,0,0,0,0,0
29378829_504002,0,0,0,0,0,0
29378829_504012,0,0,0,0,0,0
29378829_504018,0,0,0,0,0,0
29378829_508293,1,0,0,0,0,0
