,6_4-F,646-S1,646-4-S2,646-45-S3,646-454-S4,646-454-S5
29378832_1386896,0,0,0,0,0,0
29378832_1386917,1,2,2,2,2,2
29378832_1386966,1,2,2,2,2,2
29378832_1387672,1,2,2,2,2,2
29378832_1387673,1,2,2,2,2,2
29378832_1414938,1,2,2,2,2,2
29378832_1414980,1,2,2,2,2,2
29378832_1415003,1,2,2,2,2,2
29378832_1415361,1,2,2,2,2,2
29378832_192913,2,2,2,2,2,2
29378832_193833,2,2,2,2,2,2
29378832_193899,2,2,2,2,2,2
29378832_195096,2,2,2,2,2,2
29378832_382114,0,0,0,0,0,0
29378832_674090,1,1,1,1,2,2
29378832_675395,2,2,2,2,2,2
29378832_676562,2,2,2,2,2,2
29378832_690891,0,0,0,0,0,0
29378832_690916,0,0,0,0,0,0
29378832_690969,0,0,0,0,0,0
29378832_690970,0,0,0,0,0,0
29378832_690992,0,0,0,0,0,0
29378832_691002,0,0,0,0,0,0
29378832_691021,0,0,0,0,0,0
29378832_691044,0,0,0,0,0,0
29378832_691058,0,0,0,0,0,0
29378832_691069,0,0,0,0,0,0
29378832_691091,0,0,0,0,0,0
29378832_691114,0,0,0,0,0,0
29378832_691173,0,0,0,0,0,0
29378834_192667,0,0,0,0,0,0
29378834_192759,0,0,0,0,0,0
29378834_192819,0,0,0,0,0,0
29378834_536460,0,0,0,0,0,0
29378837_110783,0,0,0,0,0,0
29378837_110785,0,0,0,0,0,0
29378837_110793,0,0,0,0,0,0
29378837_110825,0,0,0,0,0,0
29378837_110830,1,1,1,1,1,1
29378837_110832,1,1,1,1,1,1
29378837_110865,1,1,1,1,1,1
29378837_110867,0,0,0,0,0,0
29378837_110877,1,1,1,1,1,1
29378837_110882,1,1,1,1,1,1
29378837_110886,0,0,0,0,0,0
29378837_110893,0,0,0,0,0,0
29378837_110896,0,0,0,0,0,0
29378837_110899,0,0,0,0,0,0
29378837_110900,0,0,0,0,0,0
29378837_110902,1,1,1,1,1,1
29378837_110909,0,0,0,0,0,0
29378837_110941,1,1,1,1,1,1
29378837_110956,0,0,0,0,0,0
29378837_110957,1,1,1,1,1,1
29378837_110958,1,1,1,1,1,1
29378837_110977,1,1,1,1,1,1
29378838_202850,0,0,0,0,0,0
29378839_1318177,1,1,2,2,2,2
29378839_1351600,1,1,2,2,2,2
29378839_1405157,0,0,0,0,0,0
29378839_1405246,1,1,2,2,2,2
29378839_1405247,1,1,2,2,2,2
29378839_1405270,1,1,2,2,2,2
29378839_1407734,1,2,2,2,2,2
29378839_1894016,1,1,2,2,2,2
29378839_1894019,1,1,2,2,2,2
29378839_1910822,1,1,2,2,2,2
29378839_1910893,1,1,2,2,2,2
29378839_1910894,1,1,2,2,2,2
29378839_1910916,1,1,2,2,2,2
29378839_1959111,1,1,2,2,2,2
29378839_2029929,0,0,0,0,0,0
29378839_2029945,1,1,2,2,2,2
29378839_2412660,1,1,2,2,2,2
29378839_2474869,1,1,0,0,0,0
29378839_2474975,1,1,2,2,2,2
29378839_2475107,1,1,2,2,2,2
29378839_2505808,1,1,2,2,2,2
29378839_2554905,1,1,2,2,2,2
29378839_661836,0,0,0,0,0,0
29378839_994240,1,1,2,2,2,2
29378840_115774,1,2,2,2,2,2
29378840_115888,1,2,2,2,2,2
29378840_1215564,0,0,0,0,0,0
29378840_1215632,1,1,2,2,2,2
29378840_1215639,0,0,0,0,0,0
29378840_1466147,2,2,2,2,2,2
29378840_1466197,2,2,2,2,2,2
29378840_1466593,1,1,2,2,2,2
29378840_1466773,1,1,1,1,1,1
29378840_1500204,0,0,0,0,0,0
29378840_1500226,1,1,2,2,2,2
29378840_1500227,0,0,0,0,0,0
29378840_1500308,1,1,2,2,2,2
29378840_1500346,1,1,2,2,2,2
29378841_5282705,0,0,0,0,0,0
29378841_918,0,0,0,0,0,0
29378841_919,0,0,0,0,0,0
29378841_928,0,0,0,0,0,0
29378841_929,0,0,0,0,0,0
29378844_2192132,1,1,1,1,1,2
29378844_2192140,1,1,1,1,1,2
29378844_2193141,1,1,1,1,1,2
29378844_2193170,1,1,1,1,1,2
29378844_2193177,1,1,1,1,1,2
29378844_2302670,1,1,1,1,1,2
29378844_2302746,1,1,1,1,1,2
29378844_2767140,1,1,1,1,1,2
29378844_2767199,1,1,1,1,1,2
29378844_2767208,1,1,1,1,1,2
29378844_2767227,1,1,1,1,1,2
29378844_2767233,1,1,1,1,1,2
29378844_2767247,0,0,0,0,0,0
29378844_2767262,0,0,0,0,0,0
29378844_2767275,1,1,1,1,1,2
29378844_3326564,1,1,1,1,NA,NA
29378844_3326579,1,1,1,1,NA,NA
29378844_3328040,0,0,0,0,0,0
29378844_3329576,0,0,0,0,0,0
29378844_3329598,1,1,1,1,1,2
29378844_3329607,1,1,1,1,1,2
29378844_3329656,1,1,1,1,1,2
29378844_3343631,1,1,1,1,1,2
29378844_3345316,1,1,1,1,1,2
29378844_3345365,1,1,1,1,1,2
29378844_3345413,1,1,1,1,1,2
29378844_3345457,1,1,1,1,NA,NA
29378844_63549,0,0,0,0,0,0
29378847_255176,1,1,1,0,0,0
29378847_255281,1,1,1,0,0,0
29378847_255287,0,0,0,0,0,0
29378847_255356,1,1,1,0,0,0
29378847_304211,1,1,1,0,0,0
29378848_154526,1,1,1,0,0,0
29378848_154539,0,0,0,0,0,0
29378849_20211,2,2,2,2,2,2
29378849_20280,0,0,0,0,0,0
29378849_20323,0,0,0,0,0,0
29378849_20324,0,0,0,0,0,0
29378852_1608832,0,0,0,0,0,0
29378852_1770074,0,0,0,0,0,0
29378852_1770112,0,0,0,0,0,0
29378852_2134619,0,0,0,0,0,0
29378852_2134733,0,0,0,0,0,0
29378852_316385,1,2,2,2,2,2
29378852_316487,1,2,2,2,2,2
29378852_316546,1,2,2,2,2,2
29378852_316654,2,2,2,2,2,2
29378852_316662,2,2,2,2,2,2
29378852_348831,1,2,2,2,2,2
29378852_349679,1,2,2,2,2,2
29378852_391695,1,2,2,2,2,2
29378852_408549,0,0,0,0,0,0
29378852_408571,2,2,2,2,2,2
29378852_408674,1,2,2,2,2,2
29378852_624726,0,0,0,0,0,0
29378852_849829,0,0,0,0,0,0
29378852_849832,1,1,1,1,1,1
29378854_531103,0,0,0,0,0,0
29378854_531171,0,0,0,0,0,0
29378854_531308,0,0,0,0,0,0
29378855_4462661,0,0,0,0,0,0
29378855_4462662,0,0,0,0,0,0
29378855_4462663,0,0,0,0,0,0
29378855_4462694,0,0,0,0,0,0
29378855_4462749,0,0,0,0,0,0
29378855_5080189,0,0,0,0,0,0
29378855_5433636,1,1,1,2,2,2
29378855_5433731,1,1,1,2,2,2
29378855_5453034,1,1,1,2,2,2
29378855_5731652,0,0,0,0,0,0
29378855_5731704,1,1,1,0,0,0
29378855_6490610,0,0,0,0,0,0
29378855_6490663,0,0,0,0,0,0
29378855_6490664,1,1,1,0,0,0
29378858_65768,0,0,0,0,0,0
29378858_65821,0,0,0,0,0,0
29378858_65882,0,0,0,0,0,0
29378858_65906,0,0,0,0,0,0
29378858_70797,0,0,0,0,0,0
29378858_72149,0,0,0,0,0,0
29378858_72161,0,0,0,0,0,0
29378858_72168,0,0,0,0,0,0
29378858_72212,0,0,0,0,0,0
29378858_72262,0,0,0,0,0,0
29378858_72279,0,0,0,0,0,0
29378858_72320,0,0,0,0,0,0
29378858_72326,0,0,0,0,0,0
29378858_72334,0,0,0,0,0,0
29378861_1297832,0,0,0,0,0,0
29378862_259340,0,0,0,0,0,0
29378862_259341,0,0,0,0,0,0
29378862_482251,2,2,2,2,2,2
29378862_482269,2,2,2,2,2,2
29378862_535101,1,2,2,2,2,2
29378866_878411,1,1,2,2,2,2
29378866_879885,1,1,2,2,2,2
29378866_881388,1,1,1,1,1,1
29378866_881393,1,1,1,1,1,1
29378866_881404,1,1,1,1,1,1
29378866_881432,1,1,1,1,1,1
29378866_881494,1,1,1,1,1,1
29378866_881502,1,1,1,1,1,1
29378866_881523,1,1,1,1,1,1
29378866_881529,1,1,1,1,1,1
29378866_881540,1,1,1,1,1,1
29378866_881541,1,1,1,1,1,1
29378866_881558,1,1,1,1,1,1
29378866_881598,1,1,1,1,1,1
29378866_881615,1,1,1,1,1,1
29378866_881648,0,0,0,0,0,0
29378866_881654,0,0,0,0,0,0
29378866_881663,0,0,0,0,0,0
29378866_928488,0,0,0,0,0,0
29378866_928489,0,0,0,0,0,0
29378866_928493,0,0,0,0,0,0
29378866_928549,1,1,1,1,1,0
29378866_928552,1,1,1,1,1,0
29378866_928605,0,0,0,0,0,0
29378868_1360713,1,2,2,2,2,2
29378868_1748410,1,1,1,2,2,2
29378868_2233422,0,0,0,0,0,0
29378868_2233491,0,0,0,0,0,0
29378868_2245982,1,1,1,0,0,0
29378868_3005382,1,1,1,0,0,0
29378868_3005752,1,0,0,0,0,0
29378868_3006675,1,1,1,0,0,0
29378868_481787,1,1,1,2,2,2
29378868_484593,1,1,1,2,2,2
29378868_484606,0,0,0,0,0,0
29378868_484649,1,1,1,2,2,2
29378868_498444,1,1,1,2,2,2
29378868_498459,1,1,1,2,2,2
29378868_498469,1,1,1,2,2,2
29378868_606686,1,1,1,1,2,2
29378868_606702,1,1,1,1,2,2
29378868_629621,1,1,1,2,2,2
29378868_695564,1,1,1,2,2,2
29378870_662719,0,0,0,0,0,0
29378871_1021326,0,0,0,0,0,0
29378873_304180,0,0,0,0,0,0
29378874_1321375,0,0,0,0,0,0
29378874_1665107,0,0,0,0,0,0
29378874_1665110,2,2,2,2,2,2
29378874_1665205,2,2,2,2,2,2
29378874_1757459,2,2,2,2,2,2
29378874_1757693,2,2,2,2,2,2
29378874_1757698,2,2,2,2,2,2
29378874_1806984,2,2,2,2,2,2
29378874_1808735,2,2,2,2,2,2
29378874_2633301,0,0,0,0,0,0
29378874_2633333,0,0,0,0,0,0
29378874_518666,0,0,0,0,0,0
29378874_518687,0,0,0,0,0,0
29378874_518694,0,0,0,0,0,0
29378874_518710,0,0,0,0,0,0
29378874_518763,0,0,0,0,0,0
29378874_701730,0,0,0,0,0,0
29378874_701766,0,0,0,0,0,0
29378874_701768,0,0,0,0,0,0
29378874_710073,0,0,0,0,0,0
29378874_710080,0,0,0,0,0,0
29378874_717823,0,0,0,0,0,0
29378874_717876,0,0,0,0,0,0
29378874_717928,2,2,2,2,2,2
29378874_718060,1,1,1,1,1,1
29378874_718090,1,0,0,0,0,0
29378874_718126,2,2,2,2,2,2
29378874_846685,0,0,0,0,0,0
29378874_846687,1,0,0,0,0,0
29378876_189103,0,0,0,0,0,0
29378876_189403,0,0,0,0,0,0
29378876_189453,0,0,0,0,0,0
29378876_189478,0,0,0,0,0,0
29378876_234007,0,0,0,0,0,0
29378876_273256,0,0,0,0,0,0
29378876_273312,0,0,0,0,0,0
29378876_3289088,1,1,1,1,1,0
29378876_3289098,0,0,0,0,0,0
29378876_3289108,1,1,1,1,1,1
29378876_3289111,1,1,1,1,1,1
29378876_3289112,1,1,1,1,1,1
29378876_3289124,0,0,0,0,0,0
29378876_3289131,1,1,1,1,1,1
29378876_3289156,1,1,1,1,1,0
29378876_3289166,0,0,0,0,0,0
29378876_3289172,1,1,1,1,1,0
29378876_3289176,1,1,1,1,1,0
29378876_3289178,0,0,0,0,0,0
29378876_3289185,0,0,0,0,0,0
29378876_3289196,1,1,1,1,0,0
29378876_3289197,1,1,1,1,2,2
29378876_3289204,1,1,1,1,2,2
29378876_3289223,0,0,0,0,0,0
29378876_3289249,0,0,0,0,0,0
29378876_3289251,0,0,0,0,0,0
29378876_3289257,0,0,0,0,0,0
29378876_3289261,0,0,0,0,0,0
29378876_4667792,0,0,0,0,0,0
29378876_4675398,0,0,0,0,0,0
29378877_1626167,2,2,2,2,2,2
29378877_2825132,0,0,0,0,0,0
29378877_2825188,0,0,0,0,0,0
29378877_2825189,0,0,0,0,0,0
29378877_2825198,0,0,0,0,0,0
29378877_2846089,0,0,0,0,0,0
29378877_2846109,0,0,0,0,0,0
29378877_2846239,0,0,0,0,0,0
29378877_3350666,0,0,0,0,0,0
29378878_1165758,0,0,0,0,0,0
29378878_1178708,0,0,0,0,0,0
29378878_1178719,0,0,0,0,0,0
29378878_1178729,0,0,0,0,0,0
29378878_1178734,0,0,0,0,0,0
29378878_1178744,0,0,0,0,0,0
29378878_1178752,1,0,0,0,0,0
29378878_1178756,0,0,0,0,0,0
29378878_1178760,0,0,0,0,0,0
29378878_1178774,1,1,1,1,1,1
29378878_1178787,1,1,1,1,1,1
29378878_1178792,1,1,1,1,1,1
29378878_1178796,1,1,1,1,1,1
29378878_1178817,1,1,1,1,1,1
29378878_1178839,1,1,1,1,1,1
29378878_1178850,0,0,0,0,0,0
29378878_1178862,1,1,1,1,1,1
29378878_1178863,0,0,0,0,0,0
29378878_1178866,0,0,0,0,0,0
29378878_1178886,0,0,0,0,0,0
29378878_1341440,0,0,0,0,0,0
29378878_3328999,1,1,1,1,1,0
29378878_3329007,1,1,1,1,1,0
29378878_3329012,1,1,1,1,1,0
29378878_3329013,1,1,1,1,0,0
29378878_3329014,1,1,1,1,0,0
29378878_3329033,1,1,1,1,1,0
29378878_3329050,1,1,1,1,1,0
29378878_3329061,1,1,1,1,1,0
29378878_3329074,1,1,1,1,0,0
29378878_3329100,1,1,1,1,1,0
29378878_3329124,1,1,1,1,1,0
29378878_3329133,1,1,0,0,0,0
29378878_3329145,0,0,0,0,0,0
29378878_3329147,0,0,0,0,0,0
29378878_3329160,0,0,0,0,0,0
29378878_3329161,0,0,0,0,0,0
29378878_3329174,1,1,1,0,0,0
29378878_3329179,1,1,1,0,0,0
29378878_3329182,1,1,1,0,0,0
29378878_3329185,1,1,1,0,0,0
29378878_383711,0,0,0,0,0,0
29378878_459215,0,0,0,0,0,0
29378878_5141035,1,0,0,0,0,0
29378878_5141057,1,0,0,0,0,0
29378878_5141077,1,0,0,0,0,0
29378878_5141097,1,0,0,0,0,0
29378878_5141099,1,0,0,0,0,0
29378878_5141109,1,0,0,0,0,0
29378878_5141116,0,0,0,0,0,0
29378878_5141135,0,0,0,0,0,0
29378878_5141145,0,0,0,0,0,0
29378878_5141148,0,0,0,0,0,0
29378878_5141149,0,0,0,0,0,0
29378878_5141174,0,0,0,0,0,0
29378878_5141177,0,0,0,0,0,0
29378878_5141188,0,0,0,0,0,0
29378878_5141208,0,0,0,0,0,0
29378878_5141234,0,0,0,0,0,0
29378878_5141241,0,0,0,0,0,0
29378878_5141243,0,0,0,0,0,0
29378878_5141245,0,0,0,0,0,0
29378878_5141251,0,0,0,0,0,0
29378878_5141276,0,0,0,0,0,0
29378878_6002167,1,2,2,2,2,2
29378878_8204330,1,1,1,2,2,2
29378878_846980,0,0,0,0,0,0
29378878_847138,0,0,0,0,0,0
29378878_8612001,0,0,0,0,0,0
29378878_8613592,0,0,0,0,0,0
29378878_8620192,0,0,0,0,0,0
29378878_9399718,1,1,1,1,1,0
29378878_9399719,0,0,0,0,0,0
29378878_9399720,1,1,1,1,1,0
29378878_9399725,1,1,1,1,1,0
29378878_9399737,1,1,1,1,1,1
29378878_9399740,1,1,1,1,1,1
29378878_9399741,0,0,0,0,0,0
29378878_9399758,1,1,1,1,1,0
29378878_9399793,1,1,1,1,1,1
29378878_9399799,0,0,0,0,0,0
29378878_9399800,0,0,0,0,0,0
29378878_9399801,1,1,1,1,1,1
29378878_9399811,1,1,1,1,1,1
29378878_9399826,0,0,0,0,0,0
29378878_9399829,1,1,1,1,1,1
29378878_9399840,1,1,1,1,1,1
29378878_9399855,1,1,1,1,1,1
29378878_9399857,0,0,0,0,0,0
29378878_9399863,0,0,0,0,0,0
29378878_9399870,0,0,0,0,0,0
29378878_9399872,1,1,1,1,1,1
29378878_9399885,0,0,0,0,0,0
29378878_9399893,0,0,0,0,0,0
29378878_9399915,0,0,0,0,0,0
29378878_9399928,1,1,1,1,1,1
29378878_9399941,1,1,1,1,1,1
29378878_9399942,0,0,0,0,0,0
29378878_9399943,0,0,0,0,0,0
29378878_9400798,0,0,0,0,0,0
29378878_9400801,0,0,0,0,0,0
29378878_9400847,0,0,0,0,0,0
29378878_9400926,0,0,0,0,0,0
29378878_9400929,0,0,0,0,0,0
29378878_9400968,0,0,0,0,0,0
29378879_1573627,0,0,0,0,0,0
29378879_1649566,0,0,0,0,0,0
29378879_1649576,0,0,0,0,0,0
29378879_1649581,0,0,0,0,0,0
29378879_3271292,0,0,0,0,0,0
29378879_3271301,0,0,0,0,0,0
29378879_3271338,0,0,0,0,0,0
29378879_3271431,0,0,0,0,0,0
29378879_3271436,0,0,0,0,0,0
29378881_1722102,0,0,0,0,0,0
29378881_1722104,0,0,0,0,0,0
29378881_1722106,0,0,0,0,0,0
29378881_628082,0,0,0,0,0,0
29378881_628093,1,2,2,2,2,2
29378881_628098,1,2,2,2,2,2
29378881_628099,0,0,0,0,0,0
29378881_628109,0,0,0,0,0,0
29378881_628114,0,0,0,0,0,0
29378881_628116,0,0,0,0,0,0
29378881_628124,1,2,2,2,2,2
29378881_628128,0,0,0,0,0,0
29378881_628130,0,0,0,0,0,0
29378881_628148,0,0,0,0,0,0
29378881_628153,0,0,0,0,0,0
29378881_628158,0,0,0,0,0,0
29378881_628236,1,1,1,1,1,1
29378882_308915,0,0,0,0,0,0
29378882_308941,0,0,0,0,0,0
29378882_308962,0,0,0,0,0,0
29378882_309014,0,0,0,0,0,0
29378882_309015,0,0,0,0,0,0
29378882_717231,0,0,0,0,0,0
29378883_347813,0,0,0,0,0,0
29378883_347829,1,0,0,0,0,0
29378884_1021385,0,0,0,0,0,0
29378884_1021703,0,0,0,0,0,0
29378884_1021716,0,0,0,0,0,0
29378884_115988,0,0,0,0,0,0
29378884_116022,0,0,0,0,0,0
29378884_258989,0,0,0,0,0,0
29378884_259302,0,0,0,0,0,0
29378884_259419,0,0,0,0,0,0
29378884_45920,0,0,0,0,0,0
29378884_45959,0,0,0,0,0,0
29378884_89782,0,0,0,0,0,0
29378884_89838,0,0,0,0,0,0
29378884_89859,0,0,0,0,0,0
29378884_89861,0,0,0,0,0,0
29378884_90191,0,0,0,0,0,0
29378884_90194,0,0,0,0,0,0
29378884_90247,0,0,0,0,0,0
29378885_1059074,0,0,0,0,0,0
29378885_1204617,0,0,0,0,0,0
29378885_1204619,0,0,0,0,0,0
29378885_1204626,0,0,0,0,0,0
29378885_1204629,0,0,0,0,0,0
29378885_1204662,0,0,0,0,0,0
29378885_1226406,0,0,0,0,0,0
29378888_116329,2,2,2,2,2,2
29378888_116364,2,2,2,2,2,2
29378889_1179466,0,0,0,0,0,0
29378889_1179468,0,0,0,0,0,0
29378889_1179584,1,1,1,0,0,0
29378889_1179585,1,1,1,0,0,0
29378889_1179605,0,0,0,0,0,0
29378889_1179653,0,0,0,0,0,0
29378890_211503,0,0,0,0,0,0
29378890_211509,0,0,0,0,0,0
29378890_211536,0,0,0,0,0,0
29378890_211548,0,0,0,0,0,0
29378890_211564,0,0,0,0,0,0
29378890_211685,0,0,0,0,0,0
29378890_3202824,0,0,0,0,0,0
29378890_3202897,0,0,0,0,0,0
29378890_3202915,1,1,0,0,0,0
29378890_3487799,0,0,0,0,0,0
29378890_3487806,0,0,0,0,0,0
29378890_3487811,0,0,0,0,0,0
29378890_3487837,1,1,0,0,0,0
29378890_3487872,0,0,0,0,0,0
29378890_3487905,0,0,0,0,0,0
29378890_3487953,1,1,0,0,0,0
29378890_3487985,1,1,0,0,0,0
29378890_3488022,0,0,0,0,0,0
29378890_3488101,0,0,0,0,0,0
29378890_3488105,1,1,0,0,0,0
29378890_3494757,1,1,0,0,0,0
29378890_3494762,1,1,0,0,0,0
29378890_3494790,1,1,0,0,0,0
29378890_3496109,0,0,0,0,0,0
29378890_3496142,1,1,0,0,0,0
29378890_3496250,1,1,0,0,0,0
29378890_3496256,1,1,0,0,0,0
29378890_3931057,1,2,2,2,2,2
29378890_4096908,1,2,2,2,2,2
29378890_4096939,0,0,0,0,0,0
29378890_4096960,1,2,2,2,2,2
29378890_4171394,1,2,2,2,2,2
29378890_4171395,1,2,2,2,2,2
29378890_4171499,1,2,2,2,2,2
29378890_4183143,1,2,2,2,2,2
29378890_5469854,1,2,2,2,2,2
29378890_5469873,1,2,2,2,2,2
29378890_5469933,1,2,2,2,2,2
29378890_5469940,1,2,2,2,2,2
29378890_5471017,1,2,2,2,2,2
29378890_5471026,1,2,2,2,2,2
29378890_5485064,1,2,2,2,2,2
29378890_5485123,1,2,2,2,2,2
29378890_5485167,1,2,2,2,2,2
29378890_5502902,1,2,2,2,2,2
29378890_5502908,1,2,2,2,2,2
29378890_5502942,1,2,2,2,2,2
29378890_5502952,1,2,2,2,2,2
29378890_5503051,1,2,2,2,2,2
29378890_5503072,1,2,2,2,2,2
29378890_5507848,1,2,2,2,2,2
29378890_5507927,1,2,2,2,2,2
29378890_5507983,1,2,2,2,2,2
29378890_896269,1,1,1,1,2,2
29378890_896398,0,0,0,0,0,0
29378890_896465,0,0,0,0,0,0
29378890_896480,0,0,0,0,0,0
29378890_986690,0,0,0,0,0,0
29378890_986693,0,0,0,0,0,0
29378892_339567,1,0,0,0,0,0
29378892_437838,2,2,2,2,2,2
29378892_437916,0,0,0,0,0,0
29378892_437936,0,0,0,0,0,0
29378892_438023,0,0,0,0,0,0
29378893_2682248,1,2,2,2,2,2
29378893_2682351,1,2,2,2,2,2
29378893_2929333,1,2,2,2,2,2
29378893_2929445,1,2,2,2,2,2
29378893_2929514,0,0,0,0,0,0
29378893_2929558,1,2,2,2,2,2
29378893_2929682,1,2,2,2,2,2
29378893_2977760,0,0,0,0,0,0
29378893_2977816,1,2,2,2,2,2
29378893_787788,0,0,0,0,0,0
29378893_815038,1,1,1,1,1,1
29378893_815058,0,0,0,0,0,0
29378896_14809486,1,2,2,2,2,2
29378896_14809649,1,2,2,2,2,2
29378896_14809790,1,2,2,2,2,2
29378896_1499812,0,0,0,0,0,0
29378896_1499834,0,0,0,0,0,0
29378896_1499946,0,0,0,0,0,0
29378896_1500018,0,0,0,0,0,0
29378896_1500020,0,0,0,0,0,0
29378896_1500439,0,0,0,0,0,0
29378896_1500502,0,0,0,0,0,0
29378896_15078820,0,0,0,0,0,0
29378896_16754480,2,2,2,2,2,2
29378896_16756718,2,2,2,2,2,2
29378896_16822681,2,2,2,2,2,2
29378896_17158086,0,0,0,0,0,0
29378896_17158189,2,2,2,2,2,2
29378896_17158199,0,0,0,0,0,0
29378896_17160829,0,0,0,0,0,0
29378896_17160851,0,0,0,0,0,0
29378896_17160864,0,0,0,0,0,0
29378896_17160940,0,0,0,0,0,0
29378896_225738,1,2,2,2,2,2
29378896_225863,0,0,0,0,0,0
29378896_2332845,0,0,0,0,0,0
29378896_2332936,0,0,0,0,0,0
29378896_4400100,2,2,2,2,2,2
29378896_4400116,2,2,2,2,2,2
29378896_4446786,1,0,0,0,0,0
29378896_4446800,1,0,0,0,0,0
29378896_4446971,0,0,0,0,0,0
29378896_4446993,0,0,0,0,0,0
29378896_4447006,0,0,0,0,0,0
29378896_4502446,2,2,2,2,2,2
29378896_4603878,2,2,2,2,2,2
29378896_4603882,2,2,2,2,2,2
29378896_4603980,2,2,2,2,2,2
29378896_4604041,2,2,2,2,2,2
29378896_467346,0,0,0,0,0,0
29378896_4826601,2,2,2,2,2,2
29378896_4967825,2,2,2,2,2,2
29378896_506421,0,0,0,0,0,0
29378896_5103755,1,0,0,0,0,0
29378896_5103790,0,0,0,0,0,0
29378896_5103824,0,0,0,0,0,0
29378896_5103849,0,0,0,0,0,0
29378896_5414466,2,2,2,2,2,2
29378896_5973288,0,0,0,0,0,0
29378896_6381645,0,0,0,0,0,0
29378896_6807670,2,2,2,2,2,2
29378896_6807847,0,0,0,0,0,0
29378896_7816706,0,0,0,0,0,0
29378896_7816864,0,0,0,0,0,0
29378896_7816901,1,1,0,0,0,0
29378896_7816903,1,1,0,0,0,0
29378896_7816920,1,1,1,1,1,1
29378896_7816926,1,1,1,1,1,1
29378896_7816928,1,1,1,1,1,1
29378896_7816959,0,0,0,0,0,0
29378896_7816961,1,1,1,1,1,1
29378896_7816968,0,0,0,0,0,0
29378896_7816969,1,1,1,0,0,0
29378896_7816989,1,1,1,1,1,1
29378896_8706229,0,0,0,0,0,0
29378898_645939,0,0,0,0,0,0
29378898_645981,1,1,0,0,0,0
29378898_770834,0,0,0,0,0,0
29378898_770837,0,0,0,0,0,0
29378898_770886,0,0,0,0,0,0
29378898_770897,0,0,0,0,0,0
29378898_770919,1,1,2,2,2,2
29378898_770981,0,0,0,0,0,0
29378898_771014,0,0,0,0,0,0
29378899_673177,0,0,0,0,0,0
29378902_43621,0,0,0,0,0,0
29378902_43734,0,0,0,0,0,0
29378902_43756,1,1,1,1,1,1
29378902_43757,0,0,0,0,0,0
29378902_43812,1,1,1,1,1,1
29378903_1058234,1,0,0,0,0,0
29378903_1058468,1,0,0,0,0,0
29378903_1063272,1,0,0,0,0,0
29378903_1322474,1,2,2,2,2,2
29378903_1322489,1,2,2,2,2,2
29378903_1322552,1,2,2,2,2,2
29378903_1322555,1,2,2,2,2,2
29378903_1322581,2,2,2,2,2,2
29378903_1322584,2,2,2,2,2,2
29378903_1328064,2,2,2,2,2,2
29378903_1328391,1,2,2,2,2,2
29378903_1369220,1,2,2,2,2,2
29378903_2415605,0,0,0,0,0,0
29378903_2668397,0,0,0,0,0,0
29378903_353716,1,2,2,2,2,2
29378903_353726,1,2,2,2,2,2
29378903_353740,1,2,2,2,2,2
29378903_353762,1,2,2,2,2,2
29378903_353764,1,2,2,2,2,2
29378903_353792,1,2,2,2,2,2
29378903_353802,1,2,2,2,2,2
29378903_353821,1,2,2,2,2,2
29378903_353943,0,0,0,0,0,0
29378903_353947,1,2,2,2,2,2
29378903_353985,1,2,2,2,2,2
29378903_354013,0,0,0,0,0,0
29378903_354048,1,2,2,2,2,2
29378903_354100,1,1,1,1,1,1
29378903_354113,1,1,1,1,1,1
29378903_354128,1,1,1,1,2,2
29378903_354135,1,2,2,2,2,2
29378903_354136,0,0,0,0,0,0
29378903_354138,1,2,2,2,2,2
29378903_354141,1,2,2,2,2,2
29378903_354151,0,0,0,0,0,0
29378903_354190,1,1,1,1,1,1
29378903_354202,1,2,2,2,2,2
29378903_354210,1,2,2,2,2,2
29378903_354231,1,2,2,2,2,2
29378903_354239,0,0,0,0,0,0
29378903_4005149,0,0,0,0,0,0
29378903_4028438,2,2,2,2,2,2
29378903_4028505,0,0,0,0,0,0
29378903_4050346,1,2,2,2,2,2
29378905_183485,1,1,1,1,0,0
29378905_567673,0,0,0,0,0,0
29378905_567679,0,0,0,0,0,0
29378905_567680,0,0,0,0,0,0
29378905_567692,0,0,0,0,0,0
29378905_567743,0,0,0,0,0,0
29378905_567754,0,0,0,0,0,0
29378905_567776,0,0,0,0,0,0
29378905_567777,0,0,0,0,0,0
29378905_567786,0,0,0,0,0,0
29378905_567787,0,0,0,0,0,0
29378905_567789,0,0,0,0,0,0
29378905_567793,0,0,0,0,0,0
29378905_567798,0,0,0,0,0,0
29378905_567824,0,0,0,0,0,0
29378905_567827,0,0,0,0,0,0
29378906_1052,1,1,1,2,2,2
29378906_1087,1,1,1,2,2,2
29378906_182784,1,1,1,2,2,2
29378906_25101,1,1,1,2,2,2
29378906_25156,1,1,1,2,2,2
29378906_25202,1,1,1,2,2,2
29378906_403547,0,0,0,0,0,0
29378906_403683,0,0,0,0,0,0
29378906_403684,0,0,0,0,0,0
29378907_126011,0,0,0,0,0,0
29378907_126013,0,0,0,0,0,0
29378907_126029,0,0,0,0,0,0
29378907_126030,0,0,0,0,0,0
29378907_126033,0,0,0,0,0,0
29378907_126085,0,0,0,0,0,0
29378907_126092,0,0,0,0,0,0
29378907_126132,0,0,0,0,0,0
29378907_126147,0,0,0,0,0,0
29378907_126152,0,0,0,0,0,0
